pair,entry,exit,dir,entry_price,exit_price,pnl,return_pct,bars_held,hours,clv1,up_w,lo_w,wick_diff1,body1,wick_diff3,clv3,range_rel20,z,rsi,er,wick_support,clv_support,year,is_oos
EURUSD,2021-11-15 16:00:00+00:00,2021-11-26 08:00:00+00:00,Long,1.13858,1.12775,-95.12098722058727,-0.9511848091482341,53,256.0,0.16666666666665064,0.08874458874459207,0.16666666666665064,0.07792207792205857,-0.7445887445887572,0.12661052798035471,0.2996955859969373,2.1458430097538366,-2.1749154711902032,20.879120879121686,0.34758102395491136,0.07792207792205857,-0.16666666666665064,2021,False
EURUSD,2022-01-14 00:00:00+00:00,2022-01-18 00:00:00+00:00,Short,1.14733,1.13928,70.1610654023134,0.7016289995031796,13,96.0,0.9146341463414425,0.0853658536585575,0.21544715447152013,0.13008130081296262,0.6991869918699224,0.09935240803129923,0.6036946168278089,1.0806061937183795,2.1353646511890476,79.64503605102868,0.29442171010122176,-0.13008130081296262,0.9146341463414425,2022,True
EURUSD,2022-03-04 08:00:00+00:00,2022-03-09 12:00:00+00:00,Long,1.09759,1.10437,61.77338824301114,0.617716998150487,20,124.0,0.05263157894736842,0.23586744639375576,0.05263157894736842,-0.18323586744638734,-0.7115009746588759,-0.07815137274071211,0.1529669910899607,1.2857142857142447,-2.1529096399392533,24.690921935710918,0.2918473931132142,-0.18323586744638734,-0.05263157894736842,2022,True
EURUSD,2022-05-12 04:00:00+00:00,2022-05-17 04:00:00+00:00,Long,1.04596,1.04633,3.5375216314678255,0.03537420169032413,19,120.0,0.1985472154963747,0.042372881355940174,0.1985472154963747,0.15617433414043452,-0.7590799031476851,-0.0071888432156417175,0.3703120089949869,2.34425996878107,-2.703817502065053,25.42613636363599,0.09721398933017011,0.15617433414043452,-0.1985472154963747,2022,True
EURUSD,2022-09-23 04:00:00+00:00,2022-09-28 16:00:00+00:00,Long,0.97754,0.9732,-44.39852277726095,-0.4439716021850804,22,132.0,0.11533052039381658,0.20534458509142114,0.11533052039381658,-0.09001406469760456,-0.6793248945147623,0.10789845899534978,0.3461702923382117,1.6422219655849535,-2.3382056441694075,16.18916120124237,0.3288288288288279,-0.09001406469760456,-0.11533052039381658,2022,True
EURUSD,2023-01-12 16:00:00+00:00,2023-01-17 16:00:00+00:00,Short,1.08488,1.07935,50.97197002516259,0.5097337954428061,19,120.0,0.7255813953488324,0.2744186046511676,0.06666666666665519,-0.20775193798451239,0.6589147286821773,0.021641001183906338,0.6843061487923974,1.9018133569217341,2.076553265140122,86.2770012706485,0.4030934343434357,0.20775193798451239,0.7255813953488324,2023,True
EURUSD,2023-01-23 00:00:00+00:00,2023-01-26 12:00:00+00:00,Short,1.0898,1.08554,39.08866520466654,0.39089741236925796,21,84.0,0.8820512820513069,0.11794871794869313,0.0,-0.11794871794869313,0.8820512820513069,-0.04355406347810189,0.5807976126762365,1.1219792865362488,2.474061304246534,75.69903406202067,0.08665022895385618,0.11794871794869313,0.8820512820513069,2023,True
EURUSD,2023-02-01 16:00:00+00:00,2023-02-02 16:00:00+00:00,Short,1.09774,1.0908,63.21907139018185,0.6322079909632511,6,24.0,0.9176954732510146,0.08230452674898539,0.3189300411522527,0.23662551440326732,0.5987654320987619,0.14972319732659203,0.8735475534334111,3.3083730428863425,3.77234861394593,68.87141535615046,0.14203821656050622,-0.23662551440326732,0.9176954732510146,2023,True
EURUSD,2023-02-24 12:00:00+00:00,2023-02-28 08:00:00+00:00,Long,1.0542300000000002,1.0608600000000001,62.8912919749564,0.6288950229077053,12,92.0,0.1402298850574687,0.0,0.1402298850574687,0.1402298850574687,-0.8597701149425313,0.007967697567086873,0.1608683858660592,1.6072418252355651,-2.6231177689584144,15.911872705014304,0.319824125406234,0.1402298850574687,-0.1402298850574687,2023,True
EURUSD,2023-04-13 04:00:00+00:00,2023-04-17 12:00:00+00:00,Short,1.09988,1.09142,76.91538398596276,0.769174819071174,15,104.0,0.9372384937238128,0.06276150627618717,0.48117154811712526,0.4184100418409381,0.4560669456066876,0.0614411170514008,0.6495311483792386,0.9381746810599065,2.2993166148168926,91.63473818646165,0.09615384615384341,-0.4184100418409381,0.9372384937238128,2023,True
EURUSD,2023-05-18 12:00:00+00:00,2023-05-30 08:00:00+00:00,Long,1.07755,1.07437,-29.51221323038044,-0.29511391582756746,49,284.0,0.22120658135282695,0.05118829981719652,0.22120658135282695,0.17001828153563042,-0.7276051188299765,0.20314362800744026,0.33904597016776067,2.4931631722880008,-2.1085054041383704,12.664907651726367,0.4725946836038585,0.17001828153563042,-0.22120658135282695,2023,True
EURUSD,2023-07-12 00:00:00+00:00,2023-07-20 08:00:00+00:00,Short,1.1029200000000001,1.1207200000000002,-161.3853755836626,-1.6138976535016196,39,200.0,0.8186046511628498,0.18139534883715022,0.08372093023258648,-0.09767441860456375,0.7348837209302633,-0.04995557693936894,0.8631468111532445,0.9394800087393892,2.067474766882082,70.49905243209565,0.23702127659574934,0.09767441860456375,0.8186046511628498,2023,True
EURUSD,2023-09-26 12:00:00+00:00,2023-09-29 04:00:00+00:00,Long,1.05727,1.06059,31.402519768455022,0.31401628723033276,16,64.0,0.11380145278449738,0.23486682808714845,0.11380145278449738,-0.12106537530265107,-0.6513317191283542,0.045180262545066595,0.5255516591594814,1.7596932253940984,-2.4246476081548285,29.610721123171032,0.19220289247537137,-0.12106537530265107,-0.11380145278449738,2023,True
EURUSD,2023-10-03 12:00:00+00:00,2023-10-05 00:00:00+00:00,Long,1.0452800000000002,1.05247,68.78737144223669,0.6878539721414155,9,36.0,0.11229946524066267,0.32620320855614277,0.11229946524066267,-0.2139037433154801,-0.5614973262031946,-0.07244062604541393,0.40565073665064544,1.3882702301410845,-2.0508142920723853,11.963519313301134,0.3808688875901,-0.2139037433154801,-0.11229946524066267,2023,True
EURUSD,2023-11-28 16:00:00+00:00,2023-11-30 04:00:00+00:00,Short,1.09908,1.09517,35.57423733748328,0.3557520835608077,9,36.0,0.5028089887640321,0.4971910112359679,0.21629213483144263,-0.28089887640452527,0.2865168539325895,-0.3077215631270778,0.5936323860294122,1.727316836487163,2.180244153192992,65.72654812998456,0.17800426641384537,0.28089887640452527,0.5028089887640321,2023,True
EURUSD,2023-12-27 12:00:00+00:00,2023-12-29 16:00:00+00:00,Short,1.11069,1.1041,59.330884471331956,0.5933248701257582,13,52.0,0.8748137108792586,0.1251862891207414,0.15499254843516108,0.029806259314419686,0.7198211624440976,-0.15233848203732758,0.7463849320501933,3.3416334661354754,2.5967279037864843,78.34240774350762,0.4007055405685744,-0.029806259314419686,0.8748137108792586,2023,True
EURUSD,2024-02-13 16:00:00+00:00,2024-02-15 12:00:00+00:00,Long,1.07015,1.07608,55.41434605464747,0.5541279259916774,11,44.0,0.03255813953488901,0.2511627906976562,0.03255813953488901,-0.21860465116276717,-0.7162790697674548,0.04890278541867543,0.3455425544261821,0.996062080148287,-2.031193017149197,26.374236535258063,0.18320964749536106,-0.21860465116276717,-0.03255813953488901,2024,True
EURUSD,2024-07-17 08:00:00+00:00,2024-07-19 00:00:00+00:00,Short,1.09344,1.08886,41.88500827640564,0.41886157448055017,10,40.0,0.7253333333333044,0.27466666666669554,0.0266666666666643,-0.24800000000003125,0.6986666666666401,0.19598217263046058,0.795404172544984,2.165127020785187,2.015740932321703,67.89797713279572,0.36005528680027804,0.24800000000003125,0.7253333333333044,2024,True
EURUSD,2024-10-16 12:00:00+00:00,2024-10-24 16:00:00+00:00,Long,1.08727,1.08286,-40.561421581251125,-0.40560302408784826,38,196.0,0.17847025495747945,0.19830028328615817,0.17847025495747945,-0.019830028328678723,-0.6232294617563624,0.10704599747151677,0.47246425189253993,2.0807544945476164,-2.000918124476765,25.696864111494946,0.3738191632928538,-0.019830028328678723,-0.17847025495747945,2024,True
EURUSD,2024-11-21 16:00:00+00:00,2024-11-25 16:00:00+00:00,Long,1.04847,1.0505200000000001,19.552859486475427,0.1955230001812193,13,96.0,0.3972055888223458,0.08582834331340439,0.3972055888223458,0.3113772455089414,-0.5169660678642498,-0.11882251534632886,0.21573202927173676,1.6361854996734095,-2.2007672598670878,33.21784322217847,0.17472009428403223,0.3113772455089414,-0.3972055888223458,2024,True
EURUSD,2025-01-13 00:00:00+00:00,2025-01-14 12:00:00+00:00,Long,1.02156,1.02946,77.33497792526941,0.7733270684051887,9,36.0,0.06738544474395596,0.18598382749327774,0.06738544474395596,-0.11859838274932179,-0.7466307277627663,-0.16794934639519152,0.3234237938426858,1.39762667168962,-2.093291863299085,14.399999999997519,0.06583072100313313,-0.11859838274932179,-0.06738544474395596,2025,True
EURUSD,2025-06-25 16:00:00+00:00,2025-07-03 16:00:00+00:00,Short,1.16579,1.17479,-77.19888147398342,-0.7720086808087165,37,192.0,0.8505494505494493,0.14945054945055075,0.00219780219781657,-0.14725274725273418,0.8483516483516327,-0.1674705240623624,0.6489292691227125,1.2041815535265472,2.327060372910502,88.15302344714291,0.158810503005377,0.14725274725273418,0.8505494505494493,2025,True
EURUSD,2025-11-04 08:00:00+00:00,2025-11-06 12:00:00+00:00,Long,1.1490099999999999,1.15392,42.73355497920056,0.42732439230295527,13,52.0,0.01767676767671543,0.045454545454563296,0.01767676767671543,-0.027777777777847866,-0.9368686868687213,0.23522167487678755,0.5083553100794106,1.8008185538881272,-2.0947894926237303,28.54691075515693,0.2961409395973144,-0.027777777777847866,-0.01767676767671543,2025,True
EURUSD,2025-12-10 20:00:00+00:00,2025-12-17 04:00:00+00:00,Short,1.1701,1.17131,-10.340731371728907,-0.10340996496026959,27,152.0,0.9517241379310228,0.04827586206897713,0.15172413793103817,0.10344827586206104,0.7999999999999847,0.020693836194674832,0.8298307041820115,1.3819394805813412,2.708366068334135,75.84573748308918,0.21915465428780823,-0.10344827586206104,0.9517241379310228,2025,True
EURUSD,2025-12-23 00:00:00+00:00,2025-12-29 08:00:00+00:00,Short,1.1776,1.17659,8.57654781213023,0.08576766304346911,24,152.0,0.7714285714285859,0.22857142857141408,0.04000000000001015,-0.1885714285714039,0.7314285714285758,0.10734124790507094,0.6888730948432448,0.8912655971479104,2.12150633853275,69.45071482316803,0.09865347622973436,0.1885714285714039,0.7714285714285859,2025,True
EURUSD,2026-03-13 00:00:00+00:00,2026-03-17 12:00:00+00:00,Long,1.1509400000000003,1.15246,13.206940594831394,0.1320659634733122,16,108.0,0.1733870967742524,0.3548387096774107,0.1733870967742524,-0.1814516129031583,-0.47177419354833694,-0.07633642637256301,0.40209692009160763,0.7858048162230727,-2.026331507602172,24.30317848411002,0.16984559491371404,-0.1814516129031583,-0.1733870967742524,2026,True
USDJPY,2016-10-06 12:00:00+00:00,2016-10-13 12:00:00+00:00,Short,104.01849999999999,103.62550000000002,37.7804695160612,0.37781740748037307,31,168.0,0.7337164750957963,0.26628352490420365,0.026819923371666388,-0.23946360153253726,0.7068965517241299,0.08356868374473515,0.7441199858820168,1.5794251134644648,2.1367245302453037,88.31291234684298,0.5010141987829632,0.23946360153253726,0.7337164750957963,2016,False
USDJPY,2016-11-30 16:00:00+00:00,2016-12-05 00:00:00+00:00,Short,114.2765,113.4625,71.22856142806995,0.712307429786512,15,104.0,0.5813204508856663,0.4186795491143337,0.048309178743962455,-0.37037037037037124,0.5330112721417039,-0.073240538062172,0.8194708011640457,1.022222222222236,2.0799160481479664,71.78130511463843,0.2871304050589639,0.37037037037037124,0.5813204508856663,2016,False
USDJPY,2017-03-21 20:00:00+00:00,2017-03-28 20:00:00+00:00,Long,111.5375,111.22449999999999,-28.063191493178238,-0.2806231088199163,31,168.0,0.2744565217391317,0.2418478260869561,0.2744565217391317,0.03260869565217561,-0.4836956521739122,0.022928187165459257,0.2405371063099899,1.1510791366906257,-2.0048047065446566,26.863857374394456,0.3889582812890313,0.03260869565217561,-0.2744565217391317,2017,False
USDJPY,2017-05-10 16:00:00+00:00,2017-05-12 12:00:00+00:00,Short,114.2575,113.3005,83.75561215112793,0.8375817780014467,11,44.0,0.7108753315649705,0.2891246684350295,0.10344827586207027,-0.1856763925729592,0.6074270557029002,-0.0693538804226677,0.6080549264292965,1.090067948532635,2.088559306857888,79.26742532005724,0.32944514501891486,0.1856763925729592,0.7108753315649705,2017,False
USDJPY,2017-08-10 12:00:00+00:00,2017-08-14 20:00:00+00:00,Long,109.3755,109.93050000000001,50.74424898511643,0.5074262517657203,15,104.0,0.2027257240204414,0.0,0.2027257240204414,0.2027257240204414,-0.7972742759795586,0.27357288354467474,0.4408879439631992,1.9790964261631836,-2.730538968575562,28.160919540229955,0.21306122448979603,0.2027257240204414,-0.2027257240204414,2017,False
