instr,entry,dir,horizon,mae_sigma,win,ret,z_entry,bars_held
AUDCHF,2022-03-16 16:00:00+00:00,-1,2,1.401229914293863,False,-0.0181549386340766,2.1058624584096206,58
AUDCHF,2022-03-16 16:00:00+00:00,-1,4,2.749988583330205,False,-0.0181549386340766,2.1058624584096206,58
AUDCHF,2022-03-16 16:00:00+00:00,-1,8,3.6238272146532546,False,-0.0181549386340766,2.1058624584096206,58
AUDCHF,2022-05-12 08:00:00+00:00,1,1,0.06878729703695097,True,0.012978582039845688,2.055125096951878,7
AUDCHF,2022-05-12 08:00:00+00:00,1,2,0.06878729703695097,True,0.012978582039845688,2.055125096951878,7
AUDCHF,2022-05-12 08:00:00+00:00,1,4,0.06878729703695097,True,0.012978582039845688,2.055125096951878,7
AUDCHF,2022-05-12 08:00:00+00:00,1,8,0.06878729703695097,True,0.012978582039845688,2.055125096951878,7
AUDCHF,2022-06-29 08:00:00+00:00,1,1,0.7146011332912645,True,0.00674523059043528,2.0593215913251908,19
AUDCHF,2022-06-29 08:00:00+00:00,1,2,0.7146011332912645,True,0.00674523059043528,2.0593215913251908,19
AUDCHF,2022-06-29 08:00:00+00:00,1,4,0.7461241213054625,True,0.00674523059043528,2.0593215913251908,19
AUDCHF,2022-06-29 08:00:00+00:00,1,8,0.7461241213054625,True,0.00674523059043528,2.0593215913251908,19
AUDCHF,2022-09-07 20:00:00+00:00,1,1,4.362456720315174,False,-0.016404497857329493,2.2258991576293075,50
AUDCHF,2022-09-07 20:00:00+00:00,1,2,4.362456720315174,False,-0.016404497857329493,2.2258991576293075,50
AUDCHF,2022-09-07 20:00:00+00:00,1,4,8.147287538477629,False,-0.016404497857329493,2.2258991576293075,50
AUDCHF,2022-09-07 20:00:00+00:00,1,8,8.17444065792641,False,-0.016404497857329493,2.2258991576293075,50
AUDCHF,2022-09-22 00:00:00+00:00,1,1,1.9518047203937987,True,0.014681182165762025,2.3803770490268827,1
AUDCHF,2022-09-22 00:00:00+00:00,1,2,1.9518047203937987,True,0.014681182165762025,2.3803770490268827,1
AUDCHF,2022-09-22 00:00:00+00:00,1,4,1.9518047203937987,True,0.014681182165762025,2.3803770490268827,1
AUDCHF,2022-09-22 00:00:00+00:00,1,8,1.9518047203937987,True,0.014681182165762025,2.3803770490268827,1
AUDCHF,2022-09-27 12:00:00+00:00,1,1,1.5676363556505883,False,-0.0016080193774099963,2.0080120948242177,23
AUDCHF,2022-09-27 12:00:00+00:00,1,2,1.5676363556505883,False,-0.0016080193774099963,2.0080120948242177,23
AUDCHF,2022-09-27 12:00:00+00:00,1,4,3.993803565385645,False,-0.0016080193774099963,2.0080120948242177,23
AUDCHF,2022-09-27 12:00:00+00:00,1,8,4.095387509649249,False,-0.0016080193774099963,2.0080120948242177,23
AUDCHF,2022-10-12 04:00:00+00:00,1,1,-0.04169300398190301,True,0.013477350258931743,2.1832904110111504,10
AUDCHF,2022-10-12 04:00:00+00:00,1,2,0.015880164141373818,True,0.013477350258931743,2.1832904110111504,10
AUDCHF,2022-10-12 04:00:00+00:00,1,4,0.015880164141373818,True,0.013477350258931743,2.1832904110111504,10
AUDCHF,2022-10-12 04:00:00+00:00,1,8,0.4252241107241529,True,0.013477350258931743,2.1832904110111504,10
AUDCHF,2022-12-20 12:00:00+00:00,1,1,0.5603934340625185,True,0.01110735780861829,2.021958303539838,9
AUDCHF,2022-12-20 12:00:00+00:00,1,2,0.5603934340625185,True,0.01110735780861829,2.021958303539838,9
AUDCHF,2022-12-20 12:00:00+00:00,1,4,0.5603934340625185,True,0.01110735780861829,2.021958303539838,9
AUDCHF,2022-12-20 12:00:00+00:00,1,8,0.5603934340625185,True,0.01110735780861829,2.021958303539838,9
AUDCHF,2023-01-12 16:00:00+00:00,-1,1,-0.04466365980743478,True,0.010543097586719093,2.501397997841082,17
AUDCHF,2023-01-12 16:00:00+00:00,-1,2,-0.04466365980743478,True,0.010543097586719093,2.501397997841082,17
AUDCHF,2023-01-12 16:00:00+00:00,-1,4,1.504543394741545,True,0.010543097586719093,2.501397997841082,17
AUDCHF,2023-01-12 16:00:00+00:00,-1,8,1.504543394741545,True,0.010543097586719093,2.501397997841082,17
AUDCHF,2023-01-25 00:00:00+00:00,-1,1,1.033529239946147,True,0.006240250448593148,2.1444346778231096,25
AUDCHF,2023-01-25 00:00:00+00:00,-1,2,1.033529239946147,True,0.006240250448593148,2.1444346778231096,25
AUDCHF,2023-01-25 00:00:00+00:00,-1,4,1.033529239946147,True,0.006240250448593148,2.1444346778231096,25
AUDCHF,2023-01-25 00:00:00+00:00,-1,8,1.033529239946147,True,0.006240250448593148,2.1444346778231096,25
AUDCHF,2023-04-26 00:00:00+00:00,1,1,0.6207393201671353,True,0.006973537938755855,2.373450179569366,19
AUDCHF,2023-04-26 00:00:00+00:00,1,2,2.3680172088723466,True,0.006973537938755855,2.373450179569366,19
AUDCHF,2023-04-26 00:00:00+00:00,1,4,3.4745361988165944,True,0.006973537938755855,2.373450179569366,19
AUDCHF,2023-04-26 00:00:00+00:00,1,8,3.4745361988165944,True,0.006973537938755855,2.373450179569366,19
AUDCHF,2023-07-18 04:00:00+00:00,1,1,0.16695792131020792,True,0.00416609033448035,2.164392930459649,13
AUDCHF,2023-07-18 04:00:00+00:00,1,2,0.8264925894399077,True,0.00416609033448035,2.164392930459649,13
AUDCHF,2023-07-18 04:00:00+00:00,1,4,0.8264925894399077,True,0.00416609033448035,2.164392930459649,13
AUDCHF,2023-07-18 04:00:00+00:00,1,8,3.512667494221106,True,0.00416609033448035,2.164392930459649,13
AUDCHF,2023-08-11 12:00:00+00:00,1,1,0.24854634230470807,False,-0.006742852542422375,2.175217529087894,42
AUDCHF,2023-08-11 12:00:00+00:00,1,2,0.26943362048250924,False,-0.006742852542422375,2.175217529087894,42
AUDCHF,2023-08-11 12:00:00+00:00,1,4,2.1944931112869273,False,-0.006742852542422375,2.175217529087894,42
AUDCHF,2023-08-11 12:00:00+00:00,1,8,2.1944931112869273,False,-0.006742852542422375,2.175217529087894,42
AUDCHF,2023-09-20 08:00:00+00:00,-1,1,0.21391541505123451,True,0.007910272605434613,2.089050894579616,4
AUDCHF,2023-09-20 08:00:00+00:00,-1,2,0.21391541505123451,True,0.007910272605434613,2.089050894579616,4
AUDCHF,2023-09-20 08:00:00+00:00,-1,4,0.21391541505123451,True,0.007910272605434613,2.089050894579616,4
AUDCHF,2023-09-20 08:00:00+00:00,-1,8,0.21391541505123451,True,0.007910272605434613,2.089050894579616,4
AUDCHF,2023-09-29 00:00:00+00:00,-1,1,0.5418465517977825,True,0.008962679605044589,2.139645119639599,8
AUDCHF,2023-09-29 00:00:00+00:00,-1,2,2.6250641215400594,True,0.008962679605044589,2.139645119639599,8
AUDCHF,2023-09-29 00:00:00+00:00,-1,4,2.6250641215400594,True,0.008962679605044589,2.139645119639599,8
AUDCHF,2023-09-29 00:00:00+00:00,-1,8,2.6250641215400594,True,0.008962679605044589,2.139645119639599,8
AUDCHF,2024-02-01 04:00:00+00:00,1,1,3.245158977011084,True,0.0023356793140382973,2.6641724645765215,19
AUDCHF,2024-02-01 04:00:00+00:00,1,2,3.374950769610375,True,0.0023356793140382973,2.6641724645765215,19
AUDCHF,2024-02-01 04:00:00+00:00,1,4,3.374950769610375,True,0.0023356793140382973,2.6641724645765215,19
AUDCHF,2024-02-01 04:00:00+00:00,1,8,3.374950769610375,True,0.0023356793140382973,2.6641724645765215,19
AUDCHF,2024-03-08 04:00:00+00:00,-1,1,0.5306877855312295,True,0.004017361021786262,2.063856705626466,16
AUDCHF,2024-03-08 04:00:00+00:00,-1,2,0.5306877855312295,True,0.004017361021786262,2.063856705626466,16
AUDCHF,2024-03-08 04:00:00+00:00,-1,4,0.5306877855312295,True,0.004017361021786262,2.063856705626466,16
AUDCHF,2024-03-08 04:00:00+00:00,-1,8,0.5306877855312295,True,0.004017361021786262,2.063856705626466,16
AUDCHF,2024-04-04 00:00:00+00:00,-1,1,3.5914758744483293,True,0.0003084831189918923,2.4126247059817594,28
AUDCHF,2024-04-04 00:00:00+00:00,-1,2,4.807956890562123,True,0.0003084831189918923,2.4126247059817594,28
AUDCHF,2024-04-04 00:00:00+00:00,-1,4,4.807956890562123,True,0.0003084831189918923,2.4126247059817594,28
AUDCHF,2024-04-04 00:00:00+00:00,-1,8,4.807956890562123,True,0.0003084831189918923,2.4126247059817594,28
AUDCHF,2024-05-15 12:00:00+00:00,-1,1,1.3315551476794845,False,-0.004481364563737899,2.997900635755638,32
AUDCHF,2024-05-15 12:00:00+00:00,-1,2,1.3315551476794845,False,-0.004481364563737899,2.997900635755638,32
AUDCHF,2024-05-15 12:00:00+00:00,-1,4,1.3315551476794845,False,-0.004481364563737899,2.997900635755638,32
AUDCHF,2024-05-15 12:00:00+00:00,-1,8,3.448458375975886,False,-0.004481364563737899,2.997900635755638,32
AUDCHF,2024-12-18 20:00:00+00:00,1,1,0.7190584278832131,True,0.0031026980979357217,2.172038387925876,28
AUDCHF,2024-12-18 20:00:00+00:00,1,2,0.7190584278832131,True,0.0031026980979357217,2.172038387925876,28
AUDCHF,2024-12-18 20:00:00+00:00,1,4,0.7190584278832131,True,0.0031026980979357217,2.172038387925876,28
AUDCHF,2024-12-18 20:00:00+00:00,1,8,1.1863803422547656,True,0.0031026980979357217,2.172038387925876,28
AUDCHF,2025-02-10 00:00:00+00:00,-1,1,1.1625317153122627,True,0.00437549084173337,2.149768291132689,20
AUDCHF,2025-02-10 00:00:00+00:00,-1,2,1.1625317153122627,True,0.00437549084173337,2.149768291132689,20
AUDCHF,2025-02-10 00:00:00+00:00,-1,4,1.7172317557779109,True,0.00437549084173337,2.149768291132689,20
AUDCHF,2025-02-10 00:00:00+00:00,-1,8,2.8753161577059427,True,0.00437549084173337,2.149768291132689,20
AUDCHF,2025-09-11 12:00:00+00:00,-1,1,0.5158275680148341,True,0.0035100913439177887,2.6194517615371065,17
AUDCHF,2025-09-11 12:00:00+00:00,-1,2,0.8258604680334803,True,0.0035100913439177887,2.6194517615371065,17
AUDCHF,2025-09-11 12:00:00+00:00,-1,4,1.2041063365290694,True,0.0035100913439177887,2.6194517615371065,17
AUDCHF,2025-09-11 12:00:00+00:00,-1,8,1.2041063365290694,True,0.0035100913439177887,2.6194517615371065,17
AUDCHF,2025-12-04 16:00:00+00:00,-1,1,0.5574953831085139,True,0.0011804046018746499,2.3056780319471835,27
AUDCHF,2025-12-04 16:00:00+00:00,-1,2,0.5574953831085139,True,0.0011804046018746499,2.3056780319471835,27
AUDCHF,2025-12-04 16:00:00+00:00,-1,4,2.1795400385189936,True,0.0011804046018746499,2.3056780319471835,27
AUDCHF,2025-12-04 16:00:00+00:00,-1,8,4.130396398227832,True,0.0011804046018746499,2.3056780319471835,27
AUDCHF,2026-01-15 12:00:00+00:00,-1,1,0.5336294436644654,True,0.0038363192001559616,2.452559058288274,8
AUDCHF,2026-01-15 12:00:00+00:00,-1,2,0.5336294436644654,True,0.0038363192001559616,2.452559058288274,8
AUDCHF,2026-01-15 12:00:00+00:00,-1,4,0.5336294436644654,True,0.0038363192001559616,2.452559058288274,8
AUDCHF,2026-01-15 12:00:00+00:00,-1,8,0.5336294436644654,True,0.0038363192001559616,2.452559058288274,8
AUDCHF,2026-02-11 12:00:00+00:00,-1,1,0.625812057980378,True,0.006116169785281561,2.3296485358117938,8
AUDCHF,2026-02-11 12:00:00+00:00,-1,2,0.678021470460357,True,0.006116169785281561,2.3296485358117938,8
AUDCHF,2026-02-11 12:00:00+00:00,-1,4,1.098993345262089,True,0.006116169785281561,2.3296485358117938,8
AUDCHF,2026-02-11 12:00:00+00:00,-1,8,1.098993345262089,True,0.006116169785281561,2.3296485358117938,8
AUDCHF,2026-03-11 00:00:00+00:00,-1,1,0.40269573480915755,True,0.0076246684988481705,2.6220122928340133,15
AUDCHF,2026-03-11 00:00:00+00:00,-1,2,0.43718626821904827,True,0.0076246684988481705,2.6220122928340133,15
AUDCHF,2026-03-11 00:00:00+00:00,-1,4,1.3212919950313669,True,0.0076246684988481705,2.6220122928340133,15
AUDCHF,2026-03-11 00:00:00+00:00,-1,8,1.3212919950313669,True,0.0076246684988481705,2.6220122928340133,15
AUDCHF,2026-04-16 04:00:00+00:00,-1,1,0.4219087834505528,True,0.004071636408540074,2.033942885288194,11
AUDCHF,2026-04-16 04:00:00+00:00,-1,2,0.45887996192633235,True,0.004071636408540074,2.033942885288194,11
AUDCHF,2026-04-16 04:00:00+00:00,-1,4,0.45887996192633235,True,0.004071636408540074,2.033942885288194,11
AUDCHF,2026-04-16 04:00:00+00:00,-1,8,0.7079826066699831,True,0.004071636408540074,2.033942885288194,11
AUDNZD,2016-09-01 12:00:00+00:00,1,1,0.3887727480565203,True,0.002836800847151062,2.109121218514235,15
AUDNZD,2016-09-01 12:00:00+00:00,1,2,0.5265561071606875,True,0.002836800847151062,2.109121218514235,15
AUDNZD,2016-09-01 12:00:00+00:00,1,4,0.5265561071606875,True,0.002836800847151062,2.109121218514235,15
AUDNZD,2016-09-01 12:00:00+00:00,1,8,1.324481241299425,True,0.002836800847151062,2.109121218514235,15
AUDNZD,2016-10-12 08:00:00+00:00,-1,1,0.6070841975829214,True,0.004738638832374777,2.1430660547823406,18
AUDNZD,2016-10-12 08:00:00+00:00,-1,2,0.6070841975829214,True,0.004738638832374777,2.1430660547823406,18
AUDNZD,2016-10-12 08:00:00+00:00,-1,4,1.0293205629019644,True,0.004738638832374777,2.1430660547823406,18
AUDNZD,2016-10-12 08:00:00+00:00,-1,8,1.0293205629019644,True,0.004738638832374777,2.1430660547823406,18
AUDNZD,2016-11-21 12:00:00+00:00,1,1,0.08605441180994332,True,0.01064473417150901,2.206022967888604,10
AUDNZD,2016-11-21 12:00:00+00:00,1,2,0.10542547156048591,True,0.01064473417150901,2.206022967888604,10
AUDNZD,2016-11-21 12:00:00+00:00,1,4,0.10542547156048591,True,0.01064473417150901,2.206022967888604,10
AUDNZD,2016-11-21 12:00:00+00:00,1,8,0.10542547156048591,True,0.01064473417150901,2.206022967888604,10
AUDNZD,2016-12-29 16:00:00+00:00,1,1,0.4390179022098272,True,0.004890355169883469,2.0305752412205784,8
AUDNZD,2016-12-29 16:00:00+00:00,1,2,0.4390179022098272,True,0.004890355169883469,2.0305752412205784,8
AUDNZD,2016-12-29 16:00:00+00:00,1,4,0.4390179022098272,True,0.004890355169883469,2.0305752412205784,8
AUDNZD,2016-12-29 16:00:00+00:00,1,8,0.4390179022098272,True,0.004890355169883469,2.0305752412205784,8
AUDNZD,2017-02-22 00:00:00+00:00,-1,1,0.8201224123449703,True,0.005875733674038192,2.021480490505879,6
AUDNZD,2017-02-22 00:00:00+00:00,-1,2,1.1547209438622397,True,0.005875733674038192,2.021480490505879,6
AUDNZD,2017-02-22 00:00:00+00:00,-1,4,1.1547209438622397,True,0.005875733674038192,2.021480490505879,6
AUDNZD,2017-02-22 00:00:00+00:00,-1,8,1.1547209438622397,True,0.005875733674038192,2.021480490505879,6
AUDNZD,2017-03-06 08:00:00+00:00,-1,1,1.856324439327874,False,-0.011887195070387782,2.158622100551313,66
AUDNZD,2017-03-06 08:00:00+00:00,-1,2,1.8978936987964192,False,-0.011887195070387782,2.158622100551313,66
AUDNZD,2017-03-06 08:00:00+00:00,-1,4,3.6417499684139045,False,-0.011887195070387782,2.158622100551313,66
AUDNZD,2017-03-06 08:00:00+00:00,-1,8,6.195598398226828,False,-0.011887195070387782,2.158622100551313,66
AUDNZD,2017-05-09 00:00:00+00:00,1,1,0.19802271721589915,True,0.011033296698427543,2.0214334523401525,11
AUDNZD,2017-05-09 00:00:00+00:00,1,2,0.27953126883595286,True,0.011033296698427543,2.0214334523401525,11
AUDNZD,2017-05-09 00:00:00+00:00,1,4,0.3949441234049857,True,0.011033296698427543,2.0214334523401525,11
AUDNZD,2017-05-09 00:00:00+00:00,1,8,1.3315674228820995,True,0.011033296698427543,2.0214334523401525,11
AUDNZD,2017-05-23 20:00:00+00:00,1,1,1.813397105914992,False,-0.01697969172907813,2.055404746143813,55
AUDNZD,2017-05-23 20:00:00+00:00,1,2,1.813397105914992,False,-0.01697969172907813,2.055404746143813,55
AUDNZD,2017-05-23 20:00:00+00:00,1,4,2.15183019207763,False,-0.01697969172907813,2.055404746143813,55
AUDNZD,2017-05-23 20:00:00+00:00,1,8,2.15183019207763,False,-0.01697969172907813,2.055404746143813,55
AUDNZD,2017-08-08 12:00:00+00:00,-1,1,1.4712465596605084,True,0.00492700792767394,2.0811391739332854,8
AUDNZD,2017-08-08 12:00:00+00:00,-1,2,1.4712465596605084,True,0.00492700792767394,2.0811391739332854,8
AUDNZD,2017-08-08 12:00:00+00:00,-1,4,1.4712465596605084,True,0.00492700792767394,2.0811391739332854,8
AUDNZD,2017-08-08 12:00:00+00:00,-1,8,1.4712465596605084,True,0.00492700792767394,2.0811391739332854,8
AUDNZD,2017-08-10 04:00:00+00:00,-1,1,0.013874122427753694,True,0.006196420240105072,2.8133057214032915,15
AUDNZD,2017-08-10 04:00:00+00:00,-1,2,0.16487662734228037,True,0.006196420240105072,2.8133057214032915,15
AUDNZD,2017-08-10 04:00:00+00:00,-1,4,0.16487662734228037,True,0.006196420240105072,2.8133057214032915,15
AUDNZD,2017-08-10 04:00:00+00:00,-1,8,0.16487662734228037,True,0.006196420240105072,2.8133057214032915,15
