instr,entry,exit,dir,ret,Ce,Cx,sp,e,x,filled,fill_pos,L,delta,stale_filled,stale_delta,stale_pos,fixedL_filled,fixedL_delta,fixedL_pos,deep_filled,deep_delta,deep_pos,shallow_filled,shallow_delta,shallow_pos
GBPUSD,2024-11-22 12:00:00+00:00,2024-11-27 04:00:00+00:00,1.0,0.00516494701339162,1.25263,1.25919,9e-05,13648,13665,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0012925546927510794,13661
GBPUSD,2025-03-18 20:00:00+00:00,2025-03-20 08:00:00+00:00,-1.0,0.0034924285840664837,1.3,1.29537,9e-05,14151,14160,True,14160,1.2950698,0.00023092307692297053,True,0.00032369230769222146,14160,True,0.0011243076923075697,14160,True,0.0008777544443336552,14160,True,-0.0004159082904877141,14160
GBPUSD,2025-04-28 20:00:00+00:00,2025-04-30 08:00:00+00:00,-1.0,0.005724217758473723,1.34346,1.33568,9e-05,14331,14340,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
GBPUSD,2025-06-26 00:00:00+00:00,2025-07-02 08:00:00+00:00,-1.0,0.0034572925897966562,1.37106,1.36623,9e-05,14592,14619,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0006148324918217167,14619
GBPUSD,2025-07-29 04:00:00+00:00,2025-08-04 20:00:00+00:00,1.0,-0.0027225578543542974,1.33326,1.32972,9e-05,14736,14765,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
GBPUSD,2025-09-16 12:00:00+00:00,2025-09-18 12:00:00+00:00,-1.0,0.007617736140664411,1.36528,1.35479,9e-05,14955,14967,True,14967,1.3578668000000003,-0.0022536036563930648,True,-0.002099056603773688,14967,True,0.0002614848236257168,14967,True,-0.0014193144089867523,14967,True,-0.0030878929037993774,14967
GBPUSD,2025-10-29 20:00:00+00:00,2025-11-06 16:00:00+00:00,1.0,-0.004812447186233995,1.31945,1.31319,9e-05,15149,15185,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00019248707540522926,15185
GBPUSD,2025-12-11 16:00:00+00:00,2025-12-15 00:00:00+00:00,-1.0,0.0024645349683904,1.33904,1.33565,9e-05,15340,15349,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.001071935153533251,15346
GBPUSD,2025-12-16 20:00:00+00:00,2025-12-17 04:00:00+00:00,-1.0,0.007575560066295194,1.34252,1.33226,9e-05,15360,15362,True,15362,1.3357856000000001,-0.0026261061287728518,True,-0.002502904984655831,15362,True,-0.002502904984655831,15362,True,-0.0019370993356500259,15362,True,-0.0033151129218956773,15362
GBPUSD,2026-03-13 08:00:00+00:00,2026-03-16 16:00:00+00:00,1.0,0.005318807832605121,1.32544,1.33258,9e-05,15739,15748,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0010206163508657078,15748
GBPUSD,2026-03-30 16:00:00+00:00,2026-04-01 08:00:00+00:00,1.0,0.010253571117085634,1.31852,1.33213,9e-05,15810,15820,True,15820,1.3314654,-0.0005040499954495391,True,-0.00025983678670021745,15820,False,0.0,-1,False,0.0,-1,True,-0.0019190980255419543,15820
AUDUSD,2016-08-10 08:00:00+00:00,2016-08-12 12:00:00+00:00,-1.0,0.009366804046459376,0.77405,0.76672,8e-05,288,301,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2016-10-19 16:00:00+00:00,2016-10-20 12:00:00+00:00,-1.0,0.010210825029479238,0.77177,0.76381,8e-05,600,605,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0017743808904917154,605
AUDUSD,2016-11-08 20:00:00+00:00,2016-11-09 00:00:00+00:00,-1.0,0.015510383304060451,0.77436,0.76227,8e-05,688,689,True,689,0.7657193999999999,-0.0044545172787849785,True,-0.004056511183428982,689,True,-0.0044545172787849785,689,True,-0.003045370180224602,689,True,-0.005863664377345354,689
AUDUSD,2016-11-18 16:00:00+00:00,2016-11-23 00:00:00+00:00,1.0,0.010391556009533641,0.73421,0.74192,8e-05,736,751,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2017-04-07 20:00:00+00:00,2017-04-12 20:00:00+00:00,1.0,0.0052153499353086545,0.74967,0.75366,8e-05,1357,1376,True,1376,0.7541068,0.0005959955713847019,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0008720237861011133,1376
AUDUSD,2017-04-27 16:00:00+00:00,2017-05-01 04:00:00+00:00,1.0,0.003962781980052367,0.74691,0.74995,8e-05,1443,1453,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2017-06-14 16:00:00+00:00,2017-06-20 12:00:00+00:00,-1.0,0.002305088317812349,0.75923,0.7574,8e-05,1654,1678,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0006823917972790247,1678
AUDUSD,2017-07-13 04:00:00+00:00,2017-07-26 00:00:00+00:00,-1.0,-0.023655384934096378,0.77238,0.79057,8e-05,1781,1836,True,1836,0.7894458,0.0014555011781765708,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.000524820384767932,1836
AUDUSD,2017-09-07 16:00:00+00:00,2017-09-12 00:00:00+00:00,-1.0,0.004672897196261551,0.80468,0.80084,8e-05,2032,2047,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00027930809203052516,2047
AUDUSD,2017-09-28 04:00:00+00:00,2017-10-04 00:00:00+00:00,1.0,0.004641468903437024,0.78204,0.78575,8e-05,2122,2146,True,2146,0.78726,0.0019308475269807317,True,0.0021707329548361683,2146,False,0.0,-1,False,0.0,-1,True,0.00017052205202021755,2146
AUDUSD,2017-10-06 04:00:00+00:00,2017-10-11 04:00:00+00:00,1.0,0.0017749881024347674,0.77743,0.77889,8e-05,2159,2178,True,2177,0.7807226,0.0023572540293017676,True,0.002515467630526152,2177,False,0.0,-1,False,0.0,-1,True,0.0012568504370676255,2177
AUDUSD,2017-11-15 04:00:00+00:00,2017-11-21 16:00:00+00:00,1.0,0.000329776147950869,0.75805,0.75838,8e-05,2333,2361,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2017-12-27 08:00:00+00:00,2018-01-08 04:00:00+00:00,-1.0,-0.007463358768802992,0.77717,0.78289,8e-05,2517,2560,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2018-03-01 04:00:00+00:00,2018-03-06 00:00:00+00:00,1.0,0.0064307433525265375,0.77281,0.77786,8e-05,2795,2813,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0008952172810115349,2813
AUDUSD,2018-04-24 16:00:00+00:00,2018-05-03 08:00:00+00:00,1.0,-0.00920326058374941,0.76056,0.75364,8e-05,3034,3075,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2018-06-18 16:00:00+00:00,2018-06-22 08:00:00+00:00,1.0,0.00107822524125279,0.74192,0.7428,8e-05,3276,3298,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2018-06-27 20:00:00+00:00,2018-06-29 00:00:00+00:00,1.0,0.005367043086186044,0.73407,0.73809,8e-05,3320,3327,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-1.0287081365459829e-05,3327
AUDUSD,2018-08-14 16:00:00+00:00,2018-08-17 12:00:00+00:00,1.0,0.005858295567591451,0.72372,0.72804,8e-05,3530,3547,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2018-08-31 12:00:00+00:00,2018-09-12 12:00:00+00:00,1.0,-0.004449697559619008,0.71911,0.71599,8e-05,3609,3659,True,3659,0.7158568000000001,-0.0001852289635799036,True,0.0001190360306488687,3659,False,0.0,-1,True,0.001166798405635625,3659,True,-0.0015372563327954324,3659
AUDUSD,2018-10-05 16:00:00+00:00,2018-10-09 16:00:00+00:00,1.0,0.0074765559606735435,0.70483,0.71018,8e-05,3765,3778,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2018-11-07 12:00:00+00:00,2018-11-09 16:00:00+00:00,-1.0,0.007417174880501123,0.72808,0.7226,8e-05,3907,3920,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0008860807018609489,3920
AUDUSD,2019-05-14 08:00:00+00:00,2019-05-20 04:00:00+00:00,1.0,-0.0023751943340820387,0.69464,0.69307,8e-05,4729,4753,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2019-06-17 20:00:00+00:00,2019-06-20 00:00:00+00:00,1.0,0.0063050045973993395,0.68513,0.68953,8e-05,4881,4894,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0008291178726533251,4892
AUDUSD,2019-12-27 12:00:00+00:00,2020-01-03 00:00:00+00:00,-1.0,0.0019336264806566414,0.69821,0.69678,8e-05,5737,5760,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-8.73086394586296e-05,5760
AUDUSD,2020-08-05 12:00:00+00:00,2020-08-07 12:00:00+00:00,-1.0,0.0073187973885196515,0.72147,0.71611,8e-05,6712,6724,True,6724,0.7169918,-0.001222226842418857,True,-0.0009985169168504103,6724,False,0.0,-1,True,-4.14595722048417e-05,6724,True,-0.002402994112632872,6724
AUDUSD,2020-08-19 08:00:00+00:00,2020-08-19 16:00:00+00:00,-1.0,0.01138083835631523,0.7267,0.71835,8e-05,6773,6775,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0005985335020937284,6775
AUDUSD,2020-08-28 04:00:00+00:00,2020-09-03 00:00:00+00:00,-1.0,-0.0008890955846147024,0.73112,0.73169,8e-05,6815,6839,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2020-11-17 12:00:00+00:00,2020-11-18 00:00:00+00:00,-1.0,0.001438277354665208,0.73008,0.72895,8e-05,7171,7174,True,7174,0.7279854,0.0013212250712250468,True,0.0014149134341441359,7174,True,0.0014680582949811599,7174,True,0.002138761026833543,7174,True,0.0005036891156165505,7174
AUDUSD,2020-11-27 16:00:00+00:00,2020-11-30 16:00:00+00:00,-1.0,0.004561697980399452,0.7388,0.73535,8e-05,7221,7228,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2020-12-03 08:00:00+00:00,2020-12-07 08:00:00+00:00,-1.0,0.003961570075323545,0.74217,0.73915,8e-05,7244,7257,True,7257,0.7388842000000001,0.00035813897085556096,True,0.000549739278062929,7257,False,0.0,-1,True,0.0013850966488636275,7257,True,-0.0006688187071525056,7257
AUDUSD,2020-12-17 12:00:00+00:00,2020-12-21 00:00:00+00:00,-1.0,0.0060647431016830535,0.76182,0.75712,8e-05,7307,7317,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2021-02-25 00:00:00+00:00,2021-02-25 20:00:00+00:00,-1.0,0.012360256249215041,0.79614,0.78622,8e-05,7604,7609,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0005904972439364878,7609
AUDUSD,2021-03-25 16:00:00+00:00,2021-03-29 08:00:00+00:00,1.0,0.009591788268200528,0.7579,0.76525,8e-05,7732,7743,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2021-07-01 16:00:00+00:00,2021-07-02 16:00:00+00:00,1.0,0.008142820790978347,0.74663,0.75279,8e-05,8166,8172,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0003015796816417081,8172
AUDUSD,2021-07-16 20:00:00+00:00,2021-07-22 08:00:00+00:00,1.0,-0.001447236724646029,0.7393,0.73831,8e-05,8235,8257,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2021-10-19 08:00:00+00:00,2021-10-22 20:00:00+00:00,-1.0,0.0004955003214055922,0.74676,0.74631,8e-05,8648,8669,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2021-10-28 16:00:00+00:00,2021-10-29 12:00:00+00:00,-1.0,0.004507848960543032,0.75428,0.7508,8e-05,8693,8698,True,8698,0.7500394,0.0010083788513549348,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00023492961216484533,8698
AUDUSD,2021-11-26 04:00:00+00:00,2021-12-07 04:00:00+00:00,1.0,-0.004408564408564408,0.71221,0.70915,8e-05,8820,8864,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.011338129556344693,8839
AUDUSD,2022-03-04 00:00:00+00:00,2022-03-08 04:00:00+00:00,-1.0,0.008084416027047993,0.73355,0.72754,8e-05,9253,9267,True,9267,0.7275104,4.035171426618906e-05,True,0.0004275100538477608,9267,False,0.0,-1,False,0.0,-1,True,-0.0024750180990960515,9267
AUDUSD,2022-05-10 08:00:00+00:00,2022-05-16 12:00:00+00:00,1.0,-0.0018976423231739717,0.69556,0.69432,8e-05,9547,9573,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.014717006291856826,9554
AUDUSD,2022-07-01 04:00:00+00:00,2022-07-04 08:00:00+00:00,1.0,0.011605330509222385,0.67982,0.68779,8e-05,9781,9789,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.000437656395717879,9789
AUDUSD,2022-07-11 16:00:00+00:00,2022-07-13 08:00:00+00:00,1.0,0.008551576696953401,0.67352,0.67936,8e-05,9822,9832,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00010953364094270269,9832
AUDUSD,2022-09-07 04:00:00+00:00,2022-09-09 00:00:00+00:00,1.0,0.01359381964046933,0.67306,0.68229,8e-05,10079,10090,True,10090,0.6800688000000001,-0.00330015154666718,True,-0.0028921641458412467,10090,False,0.0,-1,True,-0.0011890635845305873,10090,True,-0.0054112395088037725,10090
AUDUSD,2022-09-23 12:00:00+00:00,2022-10-03 12:00:00+00:00,1.0,-0.006587997921188456,0.65418,0.64995,8e-05,10155,10193,True,10193,0.6506727999999999,0.0011048946773058064,True,0.001757620226848677,10193,False,0.0,-1,False,0.0,-1,True,-0.0018116216853732985,10193
AUDUSD,2023-01-23 16:00:00+00:00,2023-01-30 16:00:00+00:00,-1.0,-0.005313466003788938,0.70203,0.70568,8e-05,10690,10721,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2023-03-07 12:00:00+00:00,2023-03-13 00:00:00+00:00,1.0,0.008401198873785137,0.66058,0.66621,8e-05,10881,10903,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0005073721781073472,10903
AUDUSD,2023-05-24 04:00:00+00:00,2023-05-30 08:00:00+00:00,1.0,-0.0028461409676879506,0.65699,0.6552,8e-05,11226,11252,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2023-06-14 16:00:00+00:00,2023-06-20 00:00:00+00:00,-1.0,-0.002709947273851961,0.67902,0.68078,8e-05,11322,11343,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0006028429365588132,11343
AUDUSD,2023-08-11 16:00:00+00:00,2023-08-22 04:00:00+00:00,1.0,-0.008082643101271787,0.6495,0.64433,8e-05,11582,11623,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-4.2623205985306816e-05,11623
AUDUSD,2023-11-28 16:00:00+00:00,2023-11-30 08:00:00+00:00,-1.0,0.007848089847097865,0.66517,0.65987,8e-05,12060,12070,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2024-02-13 16:00:00+00:00,2024-02-14 20:00:00+00:00,1.0,0.00838001831189214,0.64435,0.64983,8e-05,12392,12399,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2024-04-15 20:00:00+00:00,2024-04-22 00:00:00+00:00,1.0,-0.0008072403247589096,0.64413,0.64369,8e-05,12666,12692,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.002402628847614885,12692
AUDUSD,2024-05-15 04:00:00+00:00,2024-05-21 00:00:00+00:00,-1.0,-0.0021529983890153934,0.66423,0.66558,8e-05,12798,12822,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0006955513450136778,12822
AUDUSD,2024-07-05 16:00:00+00:00,2024-07-16 00:00:00+00:00,-1.0,0.0005036067127814021,0.67517,0.67475,8e-05,13030,13070,True,13070,0.6750126000000001,-0.00038893908200914246,True,-0.00023934712739011503,13070,False,0.0,-1,True,0.00029486193450717606,13070,True,-0.0008178543288146953,13068
AUDUSD,2024-09-24 16:00:00+00:00,2024-09-25 16:00:00+00:00,-1.0,0.0103906658152897,0.68912,0.68188,8e-05,13384,13390,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2024-10-29 04:00:00+00:00,2024-11-03 20:00:00+00:00,1.0,0.003838654642944015,0.65644,0.65904,8e-05,13536,13559,True,13559,0.6597008,0.0010066418865395418,True,0.0013807811833527587,13559,False,0.0,-1,True,0.002416953904465228,13559,True,-0.00040367013138614406,13559
AUDUSD,2024-11-13 16:00:00+00:00,2024-11-18 16:00:00+00:00,1.0,0.0030072173215717883,0.6484,0.65043,8e-05,13607,13626,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2024-12-18 04:00:00+00:00,2024-12-30 00:00:00+00:00,1.0,-0.011623487679736512,0.63144,0.62418,8e-05,13759,13805,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.0006274858172943428,13805
AUDUSD,2025-01-13 04:00:00+00:00,2025-01-13 20:00:00+00:00,1.0,0.007191903413713795,0.61454,0.61904,8e-05,13863,13867,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0010206225609593123,13867
AUDUSD,2025-06-05 16:00:00+00:00,2025-06-11 16:00:00+00:00,-1.0,0.0010604616850581167,0.6507,0.64993,8e-05,14504,14529,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,3.460875930988096e-05,14529
AUDUSD,2025-07-23 12:00:00+00:00,2025-07-25 12:00:00+00:00,-1.0,0.005220822583092855,0.65894,0.65542,8e-05,14714,14726,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2025-08-21 04:00:00+00:00,2025-08-22 12:00:00+00:00,1.0,0.009279297513584675,0.64225,0.64829,8e-05,14842,14850,True,14850,0.6484786,0.0002936551187232125,True,0.0005437135072011498,14850,True,0.0022442973919812007,14850,True,0.0020317507547208996,14850,True,-0.0014444405172744745,14850
AUDUSD,2025-09-08 08:00:00+00:00,2025-09-17 20:00:00+00:00,-1.0,-0.009438686474756952,0.65903,0.66517,8e-05,14918,14964,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2025-12-23 12:00:00+00:00,2025-12-30 20:00:00+00:00,-1.0,-0.0007622634741277238,0.6691,0.66953,8e-05,15390,15420,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2026-02-09 16:00:00+00:00,2026-02-13 04:00:00+00:00,-1.0,0.0049890072721122305,0.7096,0.70598,8e-05,15594,15615,True,15615,0.704329,0.002326662908681044,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00027746067068134503,15615
AUDUSD,2026-03-26 12:00:00+00:00,2026-03-31 20:00:00+00:00,1.0,0.001244392996672127,0.69106,0.692,8e-05,15797,15818,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
AUDUSD,2026-05-07 08:00:00+00:00,2026-05-07 20:00:00+00:00,-1.0,0.006792785593232291,0.72581,0.7208,8e-05,15982,15985,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2016-10-12 16:00:00+00:00,2016-10-18 00:00:00+00:00,-1.0,0.0030906593406591558,0.99013,0.98697,0.0001,569,590,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2017-01-17 12:00:00+00:00,2017-01-19 12:00:00+00:00,1.0,0.008248800582502764,1.00252,1.01089,0.0001,996,1008,True,1008,1.0101461999999999,-0.0007419303355545855,True,-0.0004975461836174166,1008,False,0.0,-1,True,0.0005367356708278625,1008,True,-0.0020205963419370337,1008
USDCHF,2017-01-24 00:00:00+00:00,2017-01-27 00:00:00+00:00,1.0,0.0038317250787410478,0.99689,1.00081,0.0001,1024,1042,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0008807839473177348,1040
USDCHF,2017-01-31 12:00:00+00:00,2017-02-03 08:00:00+00:00,1.0,0.010829336551038952,0.98616,0.99694,0.0001,1058,1075,True,1075,0.995962,-0.0009917254806522616,True,-0.0009233795732943778,1075,False,0.0,-1,True,0.00013889276138078028,1075,True,-0.0021223437226853036,1075
USDCHF,2017-03-27 08:00:00+00:00,2017-03-28 16:00:00+00:00,1.0,0.007393264816996279,0.98463,0.99201,0.0001,1299,1307,True,1307,0.9928142,0.000816753501315248,True,0.001025562901800738,1307,False,0.0,-1,False,0.0,-1,True,-0.0003245449486526132,1307
USDCHF,2017-05-31 16:00:00+00:00,2017-06-08 08:00:00+00:00,1.0,-0.002033842310114539,0.96856,0.96669,0.0001,1592,1627,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0008054374563695501,1627
USDCHF,2017-09-08 04:00:00+00:00,2017-09-11 12:00:00+00:00,1.0,0.0068113416759069045,0.9469,0.95345,0.0001,2035,2044,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2017-10-03 04:00:00+00:00,2017-10-04 00:00:00+00:00,-1.0,0.003668107953031873,0.97603,0.97235,0.0001,2141,2146,True,2146,0.9711555999999999,0.0012237328770633596,True,0.001281517986127472,2146,True,0.0014243414649141104,2146,False,0.0,-1,True,0.0005398635245695695,2146
USDCHF,2017-10-06 04:00:00+00:00,2017-10-10 08:00:00+00:00,-1.0,0.0034191349078365224,0.97983,0.97638,0.0001,2159,2173,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0006637916641897244,2173
USDCHF,2017-10-18 12:00:00+00:00,2017-10-19 08:00:00+00:00,-1.0,0.006803899000804619,0.98184,0.97506,0.0001,2211,2216,True,2216,0.9765638,-0.0015316141122789294,True,-0.0015073739102094402,2216,True,-0.001318544773079152,2216,True,-0.000859222245052497,2216,True,-0.0022040059795053616,2216
USDCHF,2017-10-24 16:00:00+00:00,2017-11-02 12:00:00+00:00,-1.0,-0.00719003090097551,0.99031,0.99733,0.0001,2237,2279,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0014281929557529796,2279
USDCHF,2018-04-18 20:00:00+00:00,2018-05-11 08:00:00+00:00,-1.0,-0.03238063770031378,0.96853,0.99979,0.0001,3010,3112,True,3112,1.0002556,-0.0004807285267364624,True,-0.00024057076187640006,3112,False,0.0,-1,True,0.00038325036209218313,3112,True,-0.00033052640701690335,3107
USDCHF,2018-09-14 08:00:00+00:00,2018-09-19 08:00:00+00:00,1.0,0.0038351507110575976,0.96471,0.96851,0.0001,3670,3689,True,3689,0.9681594,-0.00036342527806281546,True,-0.0003383400192803526,3689,False,0.0,-1,True,0.0007509135514312384,3689,True,-0.0014777641075568693,3689
USDCHF,2018-10-19 08:00:00+00:00,2018-10-23 12:00:00+00:00,-1.0,0.001576447670974142,0.99596,0.99429,0.0001,3825,3839,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2018-10-26 12:00:00+00:00,2018-10-26 16:00:00+00:00,-1.0,0.0005511740006213673,0.99792,0.99727,0.0001,3857,3858,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2019-01-09 16:00:00+00:00,2019-01-10 16:00:00+00:00,1.0,0.009106478110611115,0.97508,0.98406,0.0001,4179,4185,True,4185,0.9830369999999999,-0.0010491446855643714,True,-0.0009367436518029948,4185,True,-0.0001811133445461729,4185,True,4.1843842680567746e-05,4185,True,-0.0021401332138093103,4185
USDCHF,2019-02-06 20:00:00+00:00,2019-02-10 20:00:00+00:00,-1.0,0.002803859547590885,1.00224,0.99933,0.0001,4304,4317,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2019-06-20 08:00:00+00:00,2019-06-27 00:00:00+00:00,1.0,-0.0054198341571346145,0.98522,0.97998,0.0001,4896,4925,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2019-09-18 20:00:00+00:00,2019-09-19 04:00:00+00:00,-1.0,0.004393311734555919,0.99702,0.99254,0.0001,5296,5298,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,6.422384696946322e-06,5298
USDCHF,2019-12-19 20:00:00+00:00,2019-12-20 12:00:00+00:00,1.0,0.0033730604902180465,0.97829,0.98169,0.0001,5705,5709,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.00012866933865628431,5709
USDCHF,2019-12-27 12:00:00+00:00,2020-01-03 08:00:00+00:00,1.0,-0.0023978112287246166,0.97584,0.9736,0.0001,5738,5763,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.000518296347038374,5763
USDCHF,2020-01-16 12:00:00+00:00,2020-01-19 20:00:00+00:00,1.0,0.004076129233003439,0.9641,0.96813,0.0001,5820,5829,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0006715531674474615,5826
USDCHF,2020-06-05 00:00:00+00:00,2020-06-05 12:00:00+00:00,1.0,0.006674547794156026,0.95582,0.9623,0.0001,6443,6446,True,6446,0.9627238,0.0004433889226004626,True,0.0006720930719172354,6446,True,0.0009495511707225297,6446,True,0.0014458247139135156,6446,True,-0.0005590468687125903,6446
USDCHF,2020-06-23 16:00:00+00:00,2020-06-24 16:00:00+00:00,1.0,0.0030472965823723237,0.94505,0.94803,0.0001,6522,6528,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,False,0.0,-1
USDCHF,2020-07-09 04:00:00+00:00,2020-07-10 04:00:00+00:00,1.0,0.0047781569965868066,0.93755,0.94213,0.0001,6593,6599,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,0.0006384387735175244,6599
USDCHF,2020-07-26 20:00:00+00:00,2020-08-03 04:00:00+00:00,1.0,-0.00355014167996629,0.92104,0.91787,0.0001,6666,6699,False,-1,,0.0,False,0.0,-1,False,0.0,-1,False,0.0,-1,True,-0.00034560740447947997,6699
