instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
EURUSD,2017-01-23 21:34:00+00:00,2017-02-10 12:59:00+00:00,1,1.07592,1.0628,-0.012249639853152972,17.64236111111111,False
USDJPY,2017-02-02 03:42:00+00:00,2017-03-02 08:30:00+00:00,-1,112.774,114.286,-0.013469834752883117,28.2,False
USDCAD,2017-03-08 07:47:00+00:00,2017-03-30 13:36:00+00:00,1,1.34207,1.32955,-0.009417865631496158,22.242361111111112,False
NZDUSD,2017-03-08 15:36:00+00:00,2017-03-27 00:05:00+00:00,-1,0.69195,0.70484,-0.0188327455628145,18.353472222222223,False
AUDUSD,2017-03-20 01:55:00+00:00,2017-04-05 03:34:00+00:00,1,0.77207,0.7565,-0.02026913263654162,16.06875,False
EURUSD,2017-03-21 08:49:00+00:00,2017-04-07 00:00:00+00:00,1,1.08008,1.06437,-0.014600364777661357,16.632638888888888,False
USDJPY,2017-03-21 15:36:00+00:00,2017-04-26 00:12:00+00:00,-1,111.828,111.22,0.005374493067261638,35.358333333333334,False
USDCHF,2017-03-22 14:20:00+00:00,2017-04-07 00:00:00+00:00,-1,0.98908,1.00532,-0.01652123798064784,15.402777777777779,False
AUDUSD,2017-04-07 12:48:00+00:00,2017-06-05 17:33:00+00:00,-1,0.75071,0.7496,0.0013721075838915428,59.197916666666664,False
GBPUSD,2017-04-13 01:36:00+00:00,2017-05-26 01:58:00+00:00,1,1.25572,1.28723,0.0250206049698789,43.015277777777776,False
USDCAD,2017-04-21 13:27:00+00:00,2017-05-19 01:55:00+00:00,1,1.35061,1.36001,0.006870664188884046,27.519444444444446,False
EURUSD,2017-04-23 21:00:00+00:00,2017-06-20 14:58:00+00:00,1,1.09164,1.1129,0.019419788031181717,57.74861111111111,False
NZDUSD,2017-04-26 07:26:00+00:00,2017-05-22 11:05:00+00:00,-1,0.68954,0.69622,-0.009891655909611639,26.152083333333334,False
USDCHF,2017-05-16 17:58:00+00:00,2017-07-28 00:54:00+00:00,-1,0.98574,0.96684,0.019072933680974676,72.28888888888889,False
NZDUSD,2017-05-24 18:04:00+00:00,2017-07-11 05:19:00+00:00,1,0.70458,0.72247,0.02518981054424163,47.46875,False
USDCAD,2017-06-13 12:42:00+00:00,2017-08-07 12:48:00+00:00,-1,1.32438,1.26962,0.04125891023317629,55.00416666666667,False
AUDUSD,2017-06-14 12:30:00+00:00,2017-08-10 00:00:00+00:00,1,0.75911,0.78918,0.03950470921425264,56.479166666666664,False
GBPUSD,2017-06-21 00:00:00+00:00,2017-06-28 14:02:00+00:00,-1,1.26317,1.29631,-0.026307768431469824,7.584722222222222,False
EURUSD,2017-06-27 12:32:00+00:00,2017-09-25 15:04:00+00:00,1,1.12825,1.18597,0.05110433580316953,90.10555555555555,False
USDJPY,2017-07-11 04:52:00+00:00,2017-07-19 12:08:00+00:00,1,114.335,111.87,-0.02162001425591553,8.302777777777777,False
NZDUSD,2017-07-13 09:51:00+00:00,2017-08-10 02:03:00+00:00,1,0.73329,0.7324,-0.001404494382022392,27.675,False
GBPUSD,2017-07-14 13:46:00+00:00,2017-08-08 14:28:00+00:00,1,1.30349,1.29646,-0.005462070446900391,25.029166666666665,False
USDCHF,2017-08-04 14:02:00+00:00,2017-08-21 14:21:00+00:00,1,0.97601,0.96134,-0.015132266459029209,17.013194444444444,False
USDJPY,2017-08-10 14:07:00+00:00,2017-08-31 01:43:00+00:00,-1,109.446,110.592,-0.010535212554537824,20.483333333333334,False
NZDUSD,2017-08-23 06:43:00+00:00,2017-09-08 05:12:00+00:00,-1,0.72204,0.73263,-0.014862113384212665,15.936805555555555,False
USDCHF,2017-08-29 09:17:00+00:00,2017-09-14 08:32:00+00:00,-1,0.94465,0.96859,-0.02544992589455849,15.96875,False
USDCAD,2017-09-01 12:30:00+00:00,2017-09-27 15:45:00+00:00,-1,1.24313,1.24158,0.0011503776939353891,26.135416666666668,False
AUDUSD,2017-09-05 12:25:00+00:00,2017-09-25 16:17:00+00:00,1,0.80024,0.79294,-0.009221772379667148,20.16111111111111,False
USDJPY,2017-09-05 16:29:00+00:00,2017-09-13 14:27:00+00:00,-1,108.727,110.469,-0.016086678592944444,7.915277777777778,False
GBPUSD,2017-09-12 08:30:00+00:00,2017-10-05 07:08:00+00:00,1,1.32273,1.32064,-0.0016480504998961365,22.943055555555556,False
USDJPY,2017-09-20 18:09:00+00:00,2017-10-13 12:42:00+00:00,1,112.009,111.736,-0.0024997210132797765,22.772916666666667,False
USDCHF,2017-09-21 06:51:00+00:00,2017-11-15 13:38:00+00:00,1,0.97349,0.98462,0.01132978614129887,55.28263888888889,False
AUDUSD,2017-09-28 03:02:00+00:00,2017-12-05 03:30:00+00:00,-1,0.78251,0.7646,0.022786816107965818,68.01944444444445,False
EURUSD,2017-10-03 01:00:00+00:00,2017-11-15 08:01:00+00:00,-1,1.17156,1.18195,-0.008919959369371736,43.29236111111111,False
NZDUSD,2017-10-03 05:53:00+00:00,2017-12-11 07:05:00+00:00,-1,0.71532,0.69198,0.032436211114994604,69.05,False
USDJPY,2017-10-18 12:28:00+00:00,2017-11-15 07:10:00+00:00,1,112.886,113.013,0.0010629863716289378,27.779166666666665,False
