instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry
XAUUSD,2016-06-23 16:00:00+00:00,2016-06-24 00:00:00+00:00,-1,1257.369,-0.06306183785348626,2,1.9680772040608208,0.0031388877029144115
XAUUSD,2016-06-24 00:00:00+00:00,2016-07-12 08:00:00+00:00,1,1336.661,0.008557143509086998,77,3.744659291566524,0.012874927899472846
XAUUSD,2016-07-14 08:00:00+00:00,2016-07-27 12:00:00+00:00,-1,1324.549,-0.0017311552837985767,57,2.5102258699471807,0.003632414553720267
XAUUSD,2016-07-27 16:00:00+00:00,2016-08-05 12:00:00+00:00,1,1341.1480000000001,-0.0014979703955120707,42,2.4724606926476347,0.0033054417170625314
XAUUSD,2016-08-24 12:00:00+00:00,2016-09-02 16:00:00+00:00,-1,1325.929,-0.00016667559122694286,44,2.6866708384636233,0.0023585613355522153
XAUUSD,2016-09-06 08:00:00+00:00,2016-09-09 16:00:00+00:00,1,1332.708,-0.0033158051125977976,20,1.9683427003946257,0.0019834560123635383
XAUUSD,2016-09-15 16:00:00+00:00,2016-09-21 04:00:00+00:00,-1,1313.9189999999999,-0.004835153460753709,22,1.7383176829186187,0.002429343421342713
XAUUSD,2016-09-22 08:00:00+00:00,2016-09-27 12:00:00+00:00,1,1334.57,-0.0059270027049912475,20,2.0146406695098698,0.0017160682984397376
XAUUSD,2016-10-03 12:00:00+00:00,2016-10-18 04:00:00+00:00,-1,1311.452,0.03812873059784128,66,2.019433503812303,0.0020994308856724766
XAUUSD,2016-10-19 08:00:00+00:00,2016-11-07 08:00:00+00:00,1,1270.602,0.012637316799438225,81,3.137070706537137,0.001875902379531823
XAUUSD,2016-11-09 00:00:00+00:00,2016-11-09 16:00:00+00:00,1,1320.95,-0.036881789621105984,4,2.7164715150129664,0.009142098654598028
XAUUSD,2016-11-10 12:00:00+00:00,2016-11-28 20:00:00+00:00,-1,1270.029,0.0592246318784846,76,1.7541322005045659,0.010170636270979692
XAUUSD,2016-11-30 12:00:00+00:00,2016-12-27 00:00:00+00:00,-1,1176.1989999999998,0.033506234914329996,109,1.5866218545655233,0.0028818577229695313
XAUUSD,2016-12-29 00:00:00+00:00,2017-01-19 04:00:00+00:00,1,1148.668,0.04413807993258298,88,2.7910127770467152,0.002753018980552464
XAUUSD,2017-01-23 00:00:00+00:00,2017-01-25 12:00:00+00:00,1,1216.8489999999997,-0.016683253222051175,15,1.6184476030859025,0.0035649393812262633
XAUUSD,2017-01-26 08:00:00+00:00,2017-01-31 00:00:00+00:00,-1,1192.191,-0.007655652491924337,17,2.3216129211887755,0.002615688578548544
XAUUSD,2017-02-02 08:00:00+00:00,2017-02-09 20:00:00+00:00,1,1222.059,0.0034466421015679543,34,1.8083124534007933,0.003624220137425477
XAUUSD,2017-02-17 08:00:00+00:00,2017-02-21 00:00:00+00:00,1,1242.6390000000001,-0.007975767700836635,11,1.8214835154234688,0.0024748848993312975
XAUUSD,2017-02-23 12:00:00+00:00,2017-02-28 20:00:00+00:00,1,1249.781,-0.0032269653643317415,21,2.895752771246247,0.00259002649298095
XAUUSD,2017-03-03 04:00:00+00:00,2017-03-15 16:00:00+00:00,-1,1227.388,0.005703168028365786,53,1.9410468797957325,0.002710006884173227
XAUUSD,2017-03-17 08:00:00+00:00,2017-03-24 20:00:00+00:00,1,1231.0520000000001,0.00911171908254061,34,2.039296020984822,0.004118849638277923
XAUUSD,2017-03-26 20:00:00+00:00,2017-03-30 16:00:00+00:00,1,1253.078,-0.00705143654265738,23,1.4126127589834923,0.0024463785760900345
XAUUSD,2017-04-04 08:00:00+00:00,2017-04-19 08:00:00+00:00,1,1260.2589999999998,0.017098866185442915,62,2.0814855993647354,0.0019351705878937074
XAUUSD,2017-04-25 08:00:00+00:00,2017-04-30 20:00:00+00:00,-1,1268.979,-0.0011205859198615356,22,2.1526721476616686,0.0025463019669552736
XAUUSD,2017-05-01 00:00:00+00:00,2017-05-12 04:00:00+00:00,-1,1263.341,0.027461310920804314,56,1.2503003566983264,0.00184835846656265
XAUUSD,2017-05-16 20:00:00+00:00,2017-06-08 12:00:00+00:00,1,1243.549,0.02679588821992541,103,2.834371936740202,0.0015473027014429193
XAUUSD,2017-06-14 16:00:00+00:00,2017-06-23 04:00:00+00:00,-1,1259.671,0.004278895044817368,40,1.6671346890791017,0.00368530589122812
XAUUSD,2017-06-26 08:00:00+00:00,2017-07-13 00:00:00+00:00,-1,1241.441,0.01439456244799407,78,1.610669719810661,0.002621639381249393
XAUUSD,2017-07-14 12:00:00+00:00,2017-08-02 20:00:00+00:00,1,1228.658,0.027810831004234083,83,1.7313089289998094,0.0020254732068461763
XAUUSD,2017-08-08 12:00:00+00:00,2017-08-09 12:00:00+00:00,-1,1253.041,-0.01594361237980245,6,2.1730668573758627,0.0029568584491750775
XAUUSD,2017-08-09 12:00:00+00:00,2017-08-15 00:00:00+00:00,1,1273.019,0.0018609305909809825,22,1.5916347889533555,0.003455586792139038
XAUUSD,2017-08-18 04:00:00+00:00,2017-08-22 20:00:00+00:00,1,1293.1490000000001,-0.007849830143316935,17,1.5289898996996012,0.0022811794987385578
XAUUSD,2017-08-28 04:00:00+00:00,2017-09-11 12:00:00+00:00,1,1296.3679999999997,0.028179498414030568,64,1.9972361582261153,0.0012168320385489522
XAUUSD,2017-09-14 08:00:00+00:00,2017-09-14 20:00:00+00:00,-1,1319.9479999999999,-0.010730725755863141,3,1.7477314468867506,0.002391534717608892
XAUUSD,2017-09-15 20:00:00+00:00,2017-09-26 00:00:00+00:00,-1,1319.442,0.004671671812781329,39,1.4676987278509266,0.002890471010853105
XAUUSD,2017-09-27 08:00:00+00:00,2017-10-09 00:00:00+00:00,-1,1289.3609999999999,0.00532201609944746,48,1.5084461292853624,0.0032207186536776593
XAUUSD,2017-10-10 08:00:00+00:00,2017-10-17 04:00:00+00:00,1,1292.281,-0.0016637248400310533,30,2.351271991041835,0.0023233578016894634
XAUUSD,2017-10-22 20:00:00+00:00,2017-11-02 00:00:00+00:00,-1,1274.742,-0.0043530377127293345,50,1.9011386867073514,0.002351073878969835
XAUUSD,2017-11-06 16:00:00+00:00,2017-11-10 16:00:00+00:00,1,1280.832,-0.004551728876230537,24,1.9056288307052476,0.00237529617358155
XAUUSD,2017-11-17 16:00:00+00:00,2017-11-29 12:00:00+00:00,1,1294.001,-0.006809886545682895,48,3.2721706011223843,0.002368184663737655
XAUUSD,2017-11-30 16:00:00+00:00,2017-12-13 16:00:00+00:00,-1,1274.508,0.013864173469291806,56,2.18173939809384,0.0019082524627157891
XAUUSD,2017-12-20 08:00:00+00:00,2018-01-09 12:00:00+00:00,1,1265.402,0.03644612542101242,76,1.588149296091164,0.0015367454918354655
XAUUSD,2018-01-12 00:00:00+00:00,2018-01-17 16:00:00+00:00,1,1327.4609999999998,0.0010395785638901856,23,2.249444277998778,0.0027823620870785467
XAUUSD,2018-01-24 04:00:00+00:00,2018-01-29 12:00:00+00:00,1,1343.401,-0.0016919743248665555,21,1.7081676255321376,0.0014521917324930727
XAUUSD,2018-02-02 12:00:00+00:00,2018-02-13 04:00:00+00:00,-1,1330.048,0.0019751166875181447,42,2.3052884439107104,0.003463814211917821
XAUUSD,2018-02-14 16:00:00+00:00,2018-02-19 16:00:00+00:00,1,1353.8890000000001,-0.005655559650754326,19,2.7291869292887125,0.003623931749695042
XAUUSD,2018-02-27 12:00:00+00:00,2018-03-04 20:00:00+00:00,-1,1317.798,-0.004153899156016084,21,1.735886956454263,0.00343121295711426
XAUUSD,2018-03-16 12:00:00+00:00,2018-03-21 12:00:00+00:00,-1,1312.8389999999997,-0.009355297945901923,19,1.902801572197075,0.0023498500034325573
XAUUSD,2018-03-21 16:00:00+00:00,2018-03-28 08:00:00+00:00,1,1333.6219999999998,0.002307250480270974,29,2.4738740739432683,0.0028336030204946907
XAUUSD,2018-04-11 08:00:00+00:00,2018-04-20 04:00:00+00:00,1,1348.958,-0.005928279457181157,42,2.463824425408152,0.002097306590054347
XAUUSD,2018-04-22 20:00:00+00:00,2018-05-10 08:00:00+00:00,-1,1332.6879999999999,0.011095620280215449,83,2.1735143050627133,0.001943317006976445
XAUUSD,2018-05-11 04:00:00+00:00,2018-05-15 04:00:00+00:00,1,1321.798,-0.008435479551338573,13,2.1745934379942935,0.0023268080498595263
XAUUSD,2018-05-15 12:00:00+00:00,2018-05-22 08:00:00+00:00,-1,1293.369,-0.0016252129129430146,30,4.073082328958926,0.002870810018827965
XAUUSD,2018-05-31 04:00:00+00:00,2018-06-01 08:00:00+00:00,1,1305.722,-0.008427521325366345,7,1.5526789734170245,0.0015775231039810384
XAUUSD,2018-06-04 20:00:00+00:00,2018-06-06 12:00:00+00:00,-1,1291.339,-0.006706217344941814,10,1.9160493770771878,0.0015725496398449764
XAUUSD,2018-06-14 04:00:00+00:00,2018-06-15 12:00:00+00:00,1,1303.1420000000003,-0.01962410850083887,8,2.3079101809087303,0.0014974041878880865
XAUUSD,2018-06-15 12:00:00+00:00,2018-07-03 12:00:00+00:00,-1,1277.569,0.016320057859888486,75,5.508794821507386,0.0037390600941181584
XAUUSD,2018-07-09 04:00:00+00:00,2018-07-10 08:00:00+00:00,1,1261.1779999999999,-0.010077879569735604,7,1.7703830807633338,0.0015046316430179488
XAUUSD,2018-07-13 08:00:00+00:00,2018-07-20 20:00:00+00:00,-1,1237.649,0.004765486822192604,34,2.58011753780675,0.002745350295611944
XAUUSD,2018-08-01 16:00:00+00:00,2018-08-20 16:00:00+00:00,-1,1215.989,0.02115808613400288,81,2.1059843980687813,0.0016281237001838221
XAUUSD,2018-08-24 12:00:00+00:00,2018-08-30 12:00:00+00:00,1,1208.5279999999998,-0.007951822382269791,25,2.6527219961317328,0.0038018874618832416
XAUUSD,2018-09-14 04:00:00+00:00,2018-09-14 16:00:00+00:00,1,1207.809,-0.011632633967787916,3,2.158189490608387,0.002192727218851403
XAUUSD,2018-09-21 00:00:00+00:00,2018-09-21 12:00:00+00:00,1,1209.2779999999998,-0.01099829815807428,3,1.83926408812638,0.0017420893554045223
XAUUSD,2018-09-27 12:00:00+00:00,2018-10-02 12:00:00+00:00,-1,1183.959,-0.017711761978244086,19,3.795596721398169,0.002206953669451737
XAUUSD,2018-10-11 12:00:00+00:00,2018-10-22 12:00:00+00:00,1,1219.669,0.001253618809693233,44,3.3455688839164113,0.0038523681402449985
XAUUSD,2018-10-23 04:00:00+00:00,2018-10-30 00:00:00+00:00,1,1232.238,-0.0037427834557935804,30,1.779438348751737,0.002256307769935364
XAUUSD,2018-10-30 08:00:00+00:00,2018-11-01 16:00:00+00:00,-1,1220.733,-0.010366722288985669,14,1.9828434697914399,0.002090911688603975
XAUUSD,2018-11-09 12:00:00+00:00,2018-11-15 04:00:00+00:00,-1,1211.905,-0.0002062867964074249,23,2.2992180764052947,0.002514759499601012
XAUUSD,2018-11-21 12:00:00+00:00,2018-11-27 04:00:00+00:00,1,1227.095,-0.005883815026546429,22,1.5670550925693771,0.0015014104916910185
XAUUSD,2018-11-28 12:00:00+00:00,2018-11-29 12:00:00+00:00,-1,1212.595,-0.012603548587945844,6,2.321434732558966,0.00214243157078399
XAUUSD,2018-12-03 04:00:00+00:00,2018-12-13 08:00:00+00:00,1,1231.7450000000001,0.008163215600631355,50,1.953328100225239,0.002651018337920543
XAUUSD,2018-12-19 00:00:00+00:00,2019-01-08 04:00:00+00:00,1,1250.668,0.025471987769735818,77,1.7015238403236566,0.00142880638160791
XAUUSD,2019-01-10 00:00:00+00:00,2019-01-18 08:00:00+00:00,1,1297.055,-0.009673452552127605,39,2.2381086340801115,0.002202359608942859
XAUUSD,2019-01-18 20:00:00+00:00,2019-01-25 12:00:00+00:00,-1,1281.065,-0.012926744544577918,29,2.3300468597258175,0.001487798866547031
XAUUSD,2019-01-25 12:00:00+00:00,2019-02-04 08:00:00+00:00,1,1297.6249999999998,0.009979770734996878,37,2.3732776686342003,0.002717150280788814
XAUUSD,2019-02-15 08:00:00+00:00,2019-02-22 08:00:00+00:00,1,1318.5849999999998,0.0032383198656136787,31,2.373428465509929,0.0022955873999086344
XAUUSD,2019-02-28 12:00:00+00:00,2019-03-08 04:00:00+00:00,-1,1315.125,0.01606691379146483,35,2.0414739137753064,0.0024675615235933463
XAUUSD,2019-03-20 16:00:00+00:00,2019-03-27 16:00:00+00:00,1,1314.438,-0.004186580120173255,31,2.5050575632859338,0.0029253619297572022
XAUUSD,2019-03-28 12:00:00+00:00,2019-04-04 16:00:00+00:00,-1,1292.028,-0.0009519917525006778,32,3.0877185083052523,0.0026318176015905307
XAUUSD,2019-04-10 12:00:00+00:00,2019-04-11 12:00:00+00:00,1,1308.438,-0.010503363552572026,6,2.540362601574345,0.0014900532426316761
XAUUSD,2019-04-15 04:00:00+00:00,2019-04-25 20:00:00+00:00,-1,1286.745,0.006207135057839661,47,1.3738860852112604,0.0016724803034525615
XAUUSD,2019-05-08 08:00:00+00:00,2019-05-17 12:00:00+00:00,1,1288.745,-0.009363372893784165,44,1.6019859557545506,0.0020317715544026158
XAUUSD,2019-05-17 12:00:00+00:00,2019-05-23 12:00:00+00:00,-1,1276.6779999999999,-0.007637007922123109,25,1.8565573585781574,0.002629618967266137
XAUUSD,2019-05-30 12:00:00+00:00,2019-06-10 04:00:00+00:00,1,1287.468,0.02977316717774732,42,1.5807663476195921,0.0022465524988229176
XAUUSD,2019-06-13 20:00:00+00:00,2019-06-27 04:00:00+00:00,1,1344.618,0.042740763547713966,58,2.2224729309713003,0.002060791549477758
XAUUSD,2019-07-17 16:00:00+00:00,2019-07-23 00:00:00+00:00,1,1426.518,-0.0063322019070212,21,1.9581099854287718,0.0037853895812567516
XAUUSD,2019-07-31 16:00:00+00:00,2019-08-01 16:00:00+00:00,-1,1412.1050000000002,-0.023938021606041953,6,2.2156150147350995,0.0029605206704527752
XAUUSD,2019-08-01 16:00:00+00:00,2019-08-19 08:00:00+00:00,1,1445.9080000000001,0.03316739377609084,73,3.322350785293943,0.006034451784674612
XAUUSD,2019-08-23 12:00:00+00:00,2019-08-29 16:00:00+00:00,1,1528.198,6.347345042967031e-05,26,2.347886317922231,0.005392218676987403
