instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
GBPUSD,2018-07-17 17:06:00+00:00,2018-07-22 22:03:00+00:00,-1,1.31291,1.31341,-0.00044939883384817974,31.2375,False
AUDUSD,2018-07-18 05:49:00+00:00,2018-07-19 01:30:00+00:00,-1,0.73648,0.74351,-0.00965455434251271,4.920833333333333,False
EURUSD,2018-07-18 06:14:00+00:00,2018-07-20 16:00:00+00:00,-1,1.16261,1.17084,-0.007130692081405263,14.441666666666666,False
AUDUSD,2018-07-19 09:31:00+00:00,2018-07-20 18:06:00+00:00,-1,0.73503,0.74242,-0.010163403583722348,8.145833333333334,False
NZDUSD,2018-07-19 11:04:00+00:00,2018-07-20 18:05:00+00:00,-1,0.67259,0.68116,-0.012951287694046267,7.754166666666666,False
USDCHF,2018-07-22 23:08:00+00:00,2018-07-25 16:01:00+00:00,-1,0.99133,0.99442,-0.0032180614962471904,16.220833333333335,False
USDCAD,2018-07-22 23:12:00+00:00,2018-07-31 02:17:00+00:00,-1,1.31159,1.30797,0.0026686389179050867,48.770833333333336,False
USDJPY,2018-07-23 00:29:00+00:00,2018-07-31 04:03:00+00:00,-1,110.852,111.244,-0.0035995074358245796,48.891666666666666,False
EURUSD,2018-07-23 00:36:00+00:00,2018-07-25 16:00:00+00:00,1,1.17464,1.16761,-0.006035737696544419,15.85,False
AUDUSD,2018-07-25 01:19:00+00:00,2018-07-26 14:23:00+00:00,1,0.74351,0.73793,-0.007612130993208455,9.266666666666667,False
NZDUSD,2018-07-25 19:40:00+00:00,2018-07-26 19:42:00+00:00,1,0.68356,0.67809,-0.008206193408715201,6.008333333333334,False
USDCHF,2018-07-26 00:03:00+00:00,2018-07-26 18:22:00+00:00,-1,0.9906,0.99442,-0.003957397405481726,4.579166666666667,False
EURUSD,2018-07-26 01:20:00+00:00,2018-07-26 13:29:00+00:00,1,1.17406,1.16763,-0.005527685271146221,3.0375,False
USDCHF,2018-07-30 13:45:00+00:00,2018-08-02 09:36:00+00:00,-1,0.9906,0.99481,-0.004351118065720988,16.9625,False
EURUSD,2018-07-31 11:14:00+00:00,2018-08-02 02:52:00+00:00,1,1.17406,1.16542,-0.007409994123108277,9.908333333333333,False
USDCAD,2018-07-31 12:30:00+00:00,2018-08-06 13:42:00+00:00,-1,1.30136,1.3036,-0.0018135710443402118,36.3,False
EURUSD,2018-08-02 07:22:00+00:00,2018-08-07 23:18:00+00:00,-1,1.16263,1.16021,0.0020299329089971956,33.983333333333334,False
AUDUSD,2018-08-02 07:23:00+00:00,2018-08-07 06:03:00+00:00,-1,0.73742,0.74051,-0.004299004583796845,29.666666666666668,False
NZDUSD,2018-08-02 07:48:00+00:00,2018-08-08 03:21:00+00:00,-1,0.67641,0.67548,0.001168051571694647,34.8875,False
GBPUSD,2018-08-02 08:00:00+00:00,2018-08-17 20:00:00+00:00,-1,1.30829,1.27478,0.02554567378434451,93.0,False
USDCHF,2018-08-06 10:41:00+00:00,2018-08-08 20:00:00+00:00,1,0.99717,0.99311,-0.004171597039770547,14.329166666666667,False
USDCAD,2018-08-07 06:52:00+00:00,2018-08-07 16:39:00+00:00,-1,1.29761,1.3036,-0.004708874417170868,2.4458333333333333,False
USDJPY,2018-08-08 07:25:00+00:00,2018-08-14 07:05:00+00:00,-1,110.86,111.135,-0.0025438291845765533,35.916666666666664,False
USDCAD,2018-08-08 08:47:00+00:00,2018-08-17 18:50:00+00:00,1,1.30797,1.30576,-0.0017813047101365997,56.5125,False
AUDUSD,2018-08-08 17:58:00+00:00,2018-08-09 17:06:00+00:00,1,0.74364,0.73855,-0.006951914802065362,5.783333333333333,False
NZDUSD,2018-08-08 21:00:00+00:00,2018-08-16 13:27:00+00:00,-1,0.67209,0.66003,0.017737567334305426,46.1125,False
EURUSD,2018-08-09 19:00:00+00:00,2018-08-17 16:00:00+00:00,-1,1.15418,1.14089,0.011462981414894142,47.25,False
AUDUSD,2018-08-10 05:09:00+00:00,2018-08-16 12:37:00+00:00,-1,0.73496,0.72747,0.010082730093071243,37.86666666666667,False
USDCHF,2018-08-10 05:28:00+00:00,2018-08-13 21:04:00+00:00,1,0.99738,0.99066,-0.006837572561483096,21.9,False
USDCHF,2018-08-13 21:05:00+00:00,2018-08-15 01:06:00+00:00,-1,0.99047,0.99556,-0.005240201126794721,7.004166666666666,False
USDCHF,2018-08-15 08:01:00+00:00,2018-08-20 18:21:00+00:00,1,0.99738,0.99232,-0.005173295369098607,32.583333333333336,False
USDJPY,2018-08-20 18:38:00+00:00,2018-08-22 23:31:00+00:00,-1,110.19,110.618,-0.003947852050841095,13.220833333333333,False
USDCHF,2018-08-20 23:10:00+00:00,2018-09-04 06:28:00+00:00,-1,0.99048,0.97087,0.019698514786506898,85.825,False
GBPUSD,2018-08-21 17:22:00+00:00,2018-08-24 09:28:00+00:00,1,1.28864,1.28091,-0.006068201305982623,16.025,False
NZDUSD,2018-08-21 17:39:00+00:00,2018-08-24 00:00:00+00:00,1,0.66928,0.66252,-0.010308508254276538,13.5875,False
USDCAD,2018-08-22 02:21:00+00:00,2018-08-23 18:40:00+00:00,-1,1.30196,1.30888,-0.005407481373377322,10.079166666666667,False
EURUSD,2018-08-22 09:04:00+00:00,2018-08-31 11:25:00+00:00,1,1.15759,1.16461,0.006012335654187018,54.5875,False
USDJPY,2018-08-23 22:06:00+00:00,2018-08-28 16:06:00+00:00,1,111.331,111.016,-0.0028921852615316768,28.5,False
USDCAD,2018-08-27 14:18:00+00:00,2018-08-31 00:09:00+00:00,-1,1.29885,1.29913,-0.0003079789650364831,20.4625,False
NZDUSD,2018-08-28 00:18:00+00:00,2018-08-30 01:16:00+00:00,1,0.67069,0.66719,-0.005426680183672428,12.241666666666667,False
GBPUSD,2018-08-28 12:01:00+00:00,2018-09-03 10:01:00+00:00,1,1.29198,1.28662,-0.004218184632650224,35.5,False
USDJPY,2018-08-29 13:59:00+00:00,2018-08-30 18:55:00+00:00,1,111.476,111.016,-0.004189111002471324,7.233333333333333,False
AUDUSD,2018-08-31 03:04:00+00:00,2018-09-12 15:14:00+00:00,-1,0.72432,0.71563,0.01188766775280264,75.04166666666667,False
NZDUSD,2018-08-31 15:41:00+00:00,2018-09-12 16:00:00+00:00,-1,0.66175,0.65528,0.009566557852738404,72.07916666666667,False
USDCAD,2018-09-03 15:47:00+00:00,2018-09-07 12:00:00+00:00,1,1.30992,1.31238,0.0017862868135392063,23.054166666666667,False
EURUSD,2018-09-04 14:00:00+00:00,2018-09-05 16:00:00+00:00,-1,1.15393,1.16193,-0.0069850073663228675,6.5,False
GBPUSD,2018-09-05 08:14:00+00:00,2018-09-06 07:24:00+00:00,-1,1.28091,1.29274,-0.009306211037072723,5.791666666666667,False
USDJPY,2018-09-06 16:24:00+00:00,2018-09-11 01:36:00+00:00,-1,110.776,111.45,-0.006147735223092479,26.3,False
USDCHF,2018-09-06 18:30:00+00:00,2018-09-10 16:00:00+00:00,-1,0.96581,0.97393,-0.008511431411530821,23.375,False
EURUSD,2018-09-07 17:06:00+00:00,2018-09-12 15:14:00+00:00,-1,1.15554,1.163,-0.006507948871061237,29.533333333333335,False
GBPUSD,2018-09-10 13:00:00+00:00,2018-09-21 13:05:00+00:00,1,1.30352,1.31356,0.007632914354098075,66.02083333333333,False
USDJPY,2018-09-11 20:59:00+00:00,2018-10-05 15:53:00+00:00,1,111.617,113.566,0.017398237778902592,142.725,False
USDCAD,2018-09-12 16:45:00+00:00,2018-09-17 22:43:00+00:00,-1,1.29867,1.30437,-0.00448171506456899,31.491666666666667,False
EURUSD,2018-09-13 12:31:00+00:00,2018-09-26 11:44:00+00:00,1,1.16457,1.17386,0.007925467971835687,77.80416666666666,False
AUDUSD,2018-09-13 12:31:00+00:00,2018-09-24 19:13:00+00:00,1,0.72131,0.72544,0.005614472863380904,67.675,False
USDCHF,2018-09-13 20:22:00+00:00,2018-09-19 10:24:00+00:00,-1,0.9654,0.96733,-0.0021028642461283224,33.50833333333333,False
NZDUSD,2018-09-18 03:38:00+00:00,2018-09-25 01:21:00+00:00,1,0.65985,0.66403,0.0061219541762636,41.42916666666667,False
USDCAD,2018-09-18 13:34:00+00:00,2018-09-24 16:09:00+00:00,-1,1.29901,1.29393,0.003818468763231899,36.645833333333336,False
USDCHF,2018-09-20 12:01:00+00:00,2018-09-25 08:14:00+00:00,-1,0.96111,0.96646,-0.005670821800928095,29.054166666666667,False
USDCHF,2018-09-26 10:57:00+00:00,2018-10-09 19:54:00+00:00,1,0.96851,0.99133,0.02345750392335022,80.2375,False
EURUSD,2018-09-26 18:00:00+00:00,2018-09-26 18:42:00+00:00,1,1.17839,1.17362,-0.004098708440114618,0.175,False
AUDUSD,2018-09-26 18:03:00+00:00,2018-09-27 05:39:00+00:00,1,0.7295,0.72418,-0.007401924500370138,2.9,False
NZDUSD,2018-09-26 18:06:00+00:00,2018-09-27 05:54:00+00:00,1,0.66943,0.66376,-0.008678117998506374,2.95,False
USDCAD,2018-09-27 09:05:00+00:00,2018-09-28 14:54:00+00:00,1,1.30636,1.2944,-0.009246643499027818,7.454166666666667,False
EURUSD,2018-09-28 00:01:00+00:00,2018-10-10 14:00:00+00:00,-1,1.16359,1.15238,0.00958266011206985,75.49583333333334,False
GBPUSD,2018-09-28 07:05:00+00:00,2018-10-05 06:39:00+00:00,-1,1.30661,1.30428,0.0017144191065884956,41.891666666666666,False
USDCAD,2018-09-30 21:00:00+00:00,2018-10-04 04:00:00+00:00,-1,1.28508,1.28807,-0.0024201957946179404,19.75,False
NZDUSD,2018-10-01 21:52:00+00:00,2018-10-09 22:01:00+00:00,-1,0.65941,0.64799,0.01710801710801721,48.0375,False
AUDUSD,2018-10-02 05:46:00+00:00,2018-10-09 04:24:00+00:00,-1,0.72047,0.70882,0.01605985314326162,41.65833333333333,False
GBPUSD,2018-10-09 23:36:00+00:00,2018-10-14 21:00:00+00:00,1,1.31544,1.30854,-0.005313629573883483,29.35,False
USDJPY,2018-10-10 13:59:00+00:00,2018-10-16 23:30:00+00:00,-1,112.926,112.383,0.004746618255883472,38.37916666666667,False
USDCAD,2018-10-10 19:02:00+00:00,2018-10-15 15:14:00+00:00,1,1.30355,1.29642,-0.005561479276777526,29.05,False
AUDUSD,2018-10-10 20:52:00+00:00,2018-10-11 12:30:00+00:00,-1,0.70457,0.71169,-0.010219579010120357,3.908333333333333,False
EURUSD,2018-10-12 00:54:00+00:00,2018-10-17 10:59:00+00:00,1,1.1599,1.15473,-0.004508892778012363,32.520833333333336,False
NZDUSD,2018-10-15 21:45:00+00:00,2018-10-18 20:00:00+00:00,1,0.65767,0.65428,-0.005366862286009688,17.5625,False
AUDUSD,2018-10-16 13:04:00+00:00,2018-10-17 23:01:00+00:00,1,0.71416,0.71048,-0.005264631755810822,8.4875,False
USDCHF,2018-10-16 13:18:00+00:00,2018-10-17 03:39:00+00:00,-1,0.98602,0.99162,-0.005781108958690353,3.5875,False
USDCHF,2018-10-17 17:48:00+00:00,2018-10-23 16:05:00+00:00,1,0.99462,0.99414,-0.000583107965455798,35.57083333333333,False
USDCAD,2018-10-18 06:20:00+00:00,2018-10-24 14:01:00+00:00,1,1.30516,1.30367,-0.0012335085272979773,37.920833333333334,False
AUDUSD,2018-10-18 09:04:00+00:00,2018-10-18 17:08:00+00:00,1,0.71416,0.71102,-0.004508541024923152,2.0166666666666666,False
GBPUSD,2018-10-18 17:15:00+00:00,2018-11-01 00:40:00+00:00,-1,1.30353,1.28361,0.015213063441466541,79.85416666666667,False
EURUSD,2018-10-19 07:21:00+00:00,2018-11-01 14:17:00+00:00,-1,1.14343,1.14083,0.0022214448137134746,79.73333333333333,False
NZDUSD,2018-10-19 10:35:00+00:00,2018-10-23 04:08:00+00:00,1,0.65907,0.65369,-0.008374548654307201,22.3875,False
AUDUSD,2018-10-19 12:18:00+00:00,2018-10-22 00:25:00+00:00,1,0.71435,0.70957,-0.006803006761012975,15.029166666666667,False
AUDUSD,2018-10-23 03:34:00+00:00,2018-10-26 16:32:00+00:00,-1,0.70632,0.71032,-0.005776745766551628,21.241666666666667,False
USDCHF,2018-10-24 08:35:00+00:00,2018-11-01 21:24:00+00:00,1,0.99729,1.00026,0.0028776545611324256,51.204166666666666,False
NZDUSD,2018-10-26 03:10:00+00:00,2018-10-29 08:00:00+00:00,-1,0.65017,0.65485,-0.0074142439624673845,19.208333333333332,False
USDCAD,2018-10-26 03:17:00+00:00,2018-11-01 09:59:00+00:00,1,1.31101,1.30963,-0.0011441036710472252,37.675,False
USDJPY,2018-10-26 13:58:00+00:00,2018-10-30 01:00:00+00:00,-1,111.79,112.542,-0.006789728634495224,20.758333333333333,False
USDJPY,2018-10-30 07:46:00+00:00,2018-11-14 16:29:00+00:00,1,112.813,113.692,0.0077293658285799705,92.17916666666666,False
AUDUSD,2018-11-01 07:01:00+00:00,2018-11-11 22:58:00+00:00,1,0.71359,0.72145,0.010902008043383926,63.9875,False
NZDUSD,2018-11-01 07:16:00+00:00,2018-11-12 00:00:00+00:00,1,0.65979,0.67284,0.019564756160397545,64.18333333333334,False
GBPUSD,2018-11-02 08:02:00+00:00,2018-11-09 03:45:00+00:00,1,1.30272,1.30504,0.0017117438678500019,40.92916666666667,False
EURUSD,2018-11-07 00:40:00+00:00,2018-11-08 19:13:00+00:00,1,1.14455,1.1372,-0.0064739904593824615,10.6375,False
USDCHF,2018-11-07 09:51:00+00:00,2018-11-08 19:48:00+00:00,-1,0.99691,1.0062,-0.009419577473266176,8.4875,False
USDCAD,2018-11-08 19:49:00+00:00,2018-11-15 16:37:00+00:00,1,1.31634,1.32049,0.003061379519902818,41.2,False
USDCHF,2018-11-09 07:08:00+00:00,2018-11-14 19:39:00+00:00,1,1.00806,1.00485,-0.003283371854262085,33.12916666666667,False
EURUSD,2018-11-11 22:50:00+00:00,2018-11-14 20:00:00+00:00,-1,1.13145,1.13398,-0.002289158756253089,17.291666666666668,False
NZDUSD,2018-11-14 07:47:00+00:00,2018-11-20 18:25:00+00:00,1,0.67922,0.68026,0.0013249127765753155,38.65833333333333,False
AUDUSD,2018-11-15 08:17:00+00:00,2018-11-20 10:07:00+00:00,1,0.72945,0.72539,-0.00567519774088765,30.458333333333332,False
GBPUSD,2018-11-15 09:03:00+00:00,2018-11-22 10:15:00+00:00,-1,1.28541,1.28637,-0.000816888588066594,42.3,False
USDJPY,2018-11-16 13:37:00+00:00,2018-11-21 16:10:00+00:00,-1,113.064,113.005,0.0004599307450435165,30.6375,False
USDCHF,2018-11-19 10:16:00+00:00,2018-11-23 08:31:00+00:00,-1,0.99604,0.99542,0.0005220935953172983,23.5625,False
EURUSD,2018-11-20 08:12:00+00:00,2018-11-23 08:42:00+00:00,1,1.14702,1.1367,-0.009049300379233571,18.125,False
USDCAD,2018-11-20 15:02:00+00:00,2018-11-26 08:24:00+00:00,1,1.32532,1.31902,-0.004843893826676049,34.34166666666667,False
NZDUSD,2018-11-26 21:45:00+00:00,2018-11-28 17:00:00+00:00,-1,0.67708,0.68032,-0.004992540730565353,10.8125,False
GBPUSD,2018-11-27 07:15:00+00:00,2018-12-04 09:41:00+00:00,-1,1.27652,1.28345,-0.005499520162948766,42.608333333333334,False
EURUSD,2018-11-27 08:04:00+00:00,2018-11-28 17:10:00+00:00,-1,1.1308,1.13692,-0.005465302404556056,8.275,False
USDJPY,2018-11-27 12:24:00+00:00,2018-11-29 13:32:00+00:00,1,113.64,113.193,-0.0039949491171955565,12.283333333333333,False
AUDUSD,2018-11-27 16:11:00+00:00,2018-11-28 17:01:00+00:00,-1,0.72164,0.72651,-0.006859756097561144,6.208333333333333,False
USDCAD,2018-11-27 17:11:00+00:00,2018-12-02 22:00:00+00:00,1,1.3315,1.3237,-0.005947910721259109,31.204166666666666,False
NZDUSD,2018-11-28 17:10:00+00:00,2018-12-06 01:05:00+00:00,1,0.68793,0.68762,-0.0006540697674419782,43.979166666666664,False
USDCHF,2018-11-29 04:19:00+00:00,2018-11-30 15:34:00+00:00,-1,0.99232,1.00036,-0.008203412377679499,8.8125,False
AUDUSD,2018-11-29 08:01:00+00:00,2018-12-05 00:34:00+00:00,1,0.73302,0.73,-0.004228848934603069,34.1375,False
USDCAD,2018-12-03 07:57:00+00:00,2018-12-05 15:00:00+00:00,-1,1.31725,1.33122,-0.010697014098193833,13.7625,False
USDJPY,2018-12-04 09:40:00+00:00,2018-12-10 17:53:00+00:00,-1,112.765,113.189,-0.0038222265578233476,38.05416666666667,False
GBPUSD,2018-12-04 15:38:00+00:00,2018-12-06 17:17:00+00:00,-1,1.27229,1.28095,-0.006877606121462657,12.4125,False
USDCHF,2018-12-05 06:02:00+00:00,2018-12-06 13:15:00+00:00,1,1.00036,0.99515,-0.005307823792245259,7.804166666666666,False
USDCAD,2018-12-05 15:02:00+00:00,2019-01-02 05:38:00+00:00,1,1.33577,1.35994,0.018003787907143964,165.65,False
AUDUSD,2018-12-06 03:16:00+00:00,2018-12-12 13:52:00+00:00,-1,0.72203,0.72215,-0.0002770121469827685,38.65,False
USDCHF,2018-12-06 14:19:00+00:00,2018-12-11 16:45:00+00:00,-1,0.99255,0.99319,-0.0007455919395465621,30.608333333333334,False
EURUSD,2018-12-06 14:43:00+00:00,2018-12-11 14:29:00+00:00,1,1.13955,1.13384,-0.00506326892363862,29.941666666666666,False
GBPUSD,2018-12-09 22:00:00+00:00,2018-12-13 20:16:00+00:00,-1,1.27045,1.26631,0.0031879597451205614,23.566666666666666,False
EURUSD,2018-12-11 16:46:00+00:00,2018-12-18 10:21:00+00:00,-1,1.13089,1.13823,-0.006543692411085433,40.395833333333336,False
NZDUSD,2018-12-12 13:16:00+00:00,2018-12-18 08:27:00+00:00,-1,0.68422,0.68746,-0.004940437038661022,34.795833333333334,False
AUDUSD,2018-12-14 02:08:00+00:00,2018-12-19 04:00:00+00:00,-1,0.71801,0.7194,-0.0020474393080491976,30.466666666666665,False
USDJPY,2018-12-18 09:08:00+00:00,2018-12-26 19:58:00+00:00,-1,112.362,111.301,0.009380687709429975,50.708333333333336,False
EURUSD,2018-12-19 14:56:00+00:00,2018-12-26 17:41:00+00:00,1,1.14315,1.13684,-0.005572175860319439,42.6875,False
AUDUSD,2018-12-19 17:59:00+00:00,2019-01-04 15:22:00+00:00,-1,0.7163,0.70577,0.014589674140675116,95.34583333333333,False
NZDUSD,2018-12-19 20:04:00+00:00,2019-01-02 06:20:00+00:00,-1,0.67896,0.67194,0.01013418963307752,80.56666666666666,False
USDCHF,2018-12-20 09:58:00+00:00,2018-12-21 19:42:00+00:00,-1,0.98747,0.99476,-0.007484150614733354,8.433333333333334,False
GBPUSD,2018-12-21 08:19:00+00:00,2018-12-21 18:12:00+00:00,1,1.26939,1.26212,-0.005797854951218651,2.470833333333333,False
GBPUSD,2018-12-24 13:54:00+00:00,2018-12-27 09:50:00+00:00,1,1.26939,1.26247,-0.005522141740223141,16.983333333333334,False
USDCHF,2018-12-24 14:50:00+00:00,2018-12-26 19:53:00+00:00,-1,0.98674,0.9951,-0.008574121557936154,13.2625,False
USDCHF,2018-12-27 14:59:00+00:00,2019-01-02 16:00:00+00:00,-1,0.98439,0.98836,-0.004134750187943209,36.25416666666667,False
EURUSD,2018-12-28 11:09:00+00:00,2019-01-02 12:30:00+00:00,1,1.14713,1.14002,-0.006250217929495316,30.3375,False
USDJPY,2018-12-28 20:54:00+00:00,2019-01-08 00:00:00+00:00,-1,110.199,108.627,0.014202031843405565,60.775,False
GBPUSD,2018-12-31 07:52:00+00:00,2019-01-02 13:09:00+00:00,1,1.27176,1.2637,-0.006408215095867753,13.320833333333333,False
NZDUSD,2019-01-02 13:00:00+00:00,2019-01-04 15:26:00+00:00,-1,0.66854,0.67151,-0.004652415216838538,12.608333333333333,False
USDCAD,2019-01-02 13:26:00+00:00,2019-01-02 15:45:00+00:00,1,1.36517,1.35767,-0.005581477113746347,0.5791666666666667,False
GBPUSD,2019-01-02 13:30:00+00:00,2019-01-07 06:36:00+00:00,-1,1.26212,1.27515,-0.010395578709664833,28.275,False
EURUSD,2019-01-02 15:24:00+00:00,2019-01-07 12:00:00+00:00,-1,1.13526,1.14405,-0.007795777067202263,29.15,False
USDCAD,2019-01-02 23:24:00+00:00,2019-01-03 13:09:00+00:00,1,1.36517,1.35767,-0.005581477113746347,3.4375,False
USDCAD,2019-01-03 16:11:00+00:00,2019-01-14 02:59:00+00:00,-1,1.34929,1.32709,0.01636488960369996,62.7,False
AUDUSD,2019-01-04 15:33:00+00:00,2019-01-15 18:01:00+00:00,1,0.70934,0.71822,0.012405198906086934,66.61666666666666,False
NZDUSD,2019-01-04 16:01:00+00:00,2019-01-16 09:26:00+00:00,1,0.67407,0.68034,0.009093066722045906,70.35416666666667,False
USDCHF,2019-01-07 13:14:00+00:00,2019-01-10 16:29:00+00:00,-1,0.98099,0.98197,-0.001100984769710655,18.8125,False
GBPUSD,2019-01-07 14:09:00+00:00,2019-01-11 09:06:00+00:00,1,1.2768,1.27178,-0.004002051932693651,22.7375,False
EURUSD,2019-01-07 18:05:00+00:00,2019-01-14 10:04:00+00:00,1,1.14766,1.14561,-0.001838475546532492,39.99583333333333,False
GBPUSD,2019-01-11 10:53:00+00:00,2019-01-15 17:18:00+00:00,1,1.27982,1.27452,-0.004211381669160463,25.604166666666668,False
EURUSD,2019-01-16 11:32:00+00:00,2019-01-23 16:09:00+00:00,-1,1.13899,1.13846,0.00041265716091870694,43.15416666666667,False
USDCHF,2019-01-16 11:33:00+00:00,2019-01-23 16:42:00+00:00,1,0.98932,0.99492,0.005559093160294015,43.2875,False
USDJPY,2019-01-16 17:52:00+00:00,2019-01-28 00:10:00+00:00,1,108.984,109.357,0.0033581832778988296,67.575,False
GBPUSD,2019-01-17 13:04:00+00:00,2019-01-21 00:00:00+00:00,1,1.29108,1.28489,-0.00486397521541293,20.733333333333334,False
NZDUSD,2019-01-21 04:18:00+00:00,2019-01-23 00:26:00+00:00,-1,0.67167,0.67687,-0.007951161405598588,11.033333333333333,False
USDCAD,2019-01-21 11:29:00+00:00,2019-01-25 12:00:00+00:00,1,1.32947,1.33098,0.0010454822380843165,24.129166666666666,False
AUDUSD,2019-01-21 16:02:00+00:00,2019-01-25 14:43:00+00:00,-1,0.71537,0.71467,0.0008667328365926817,23.670833333333334,False
GBPUSD,2019-01-23 09:15:00+00:00,2019-01-30 00:00:00+00:00,1,1.29873,1.30794,0.007022001501414854,39.6875,False
EURUSD,2019-01-24 08:15:00+00:00,2019-01-25 14:57:00+00:00,-1,1.13531,1.1388,-0.0031269818899301864,7.675,False
USDCAD,2019-01-25 15:26:00+00:00,2019-02-05 15:12:00+00:00,-1,1.32428,1.31451,0.00728730875534272,65.94166666666666,False
NZDUSD,2019-01-25 17:17:00+00:00,2019-02-04 22:00:00+00:00,1,0.68418,0.68784,0.005144318597003927,61.17916666666667,False
EURUSD,2019-01-28 13:24:00+00:00,2019-02-04 16:04:00+00:00,1,1.14194,1.14247,0.00041156948080955935,42.666666666666664,False
AUDUSD,2019-01-30 06:51:00+00:00,2019-02-04 22:58:00+00:00,1,0.72007,0.72187,0.002388523975503709,34.02916666666667,False
USDCHF,2019-01-30 13:23:00+00:00,2019-01-31 15:51:00+00:00,1,0.99798,0.99126,-0.006833461919982353,6.616666666666666,False
USDJPY,2019-01-30 19:16:00+00:00,2019-02-04 00:07:00+00:00,-1,109.142,109.588,-0.004150689261809563,25.2125,False
USDCHF,2019-01-31 15:52:00+00:00,2019-02-04 14:06:00+00:00,-1,0.99126,0.99815,-0.007051986965426036,23.558333333333334,False
USDJPY,2019-02-04 07:45:00+00:00,2019-02-07 12:59:00+00:00,1,109.84,109.659,-0.0017115259437290309,19.308333333333334,False
USDCHF,2019-02-04 14:07:00+00:00,2019-02-08 16:42:00+00:00,1,0.99815,0.99968,0.0014325786415547714,24.645833333333332,False
GBPUSD,2019-02-05 09:33:00+00:00,2019-02-18 16:23:00+00:00,-1,1.30206,1.29329,0.0066665898626358374,79.70833333333333,False
NZDUSD,2019-02-06 21:47:00+00:00,2019-02-13 01:00:00+00:00,-1,0.67746,0.67599,0.00196341841479789,36.80416666666667,False
AUDUSD,2019-02-07 01:03:00+00:00,2019-02-12 20:21:00+00:00,-1,0.71014,0.70998,0.00011266018870561607,34.825,False
EURUSD,2019-02-07 08:00:00+00:00,2019-02-13 03:25:00+00:00,-1,1.13541,1.13402,0.0011714139759376185,34.854166666666664,False
USDCAD,2019-02-07 16:35:00+00:00,2019-02-12 12:14:00+00:00,1,1.32837,1.32549,-0.002258304916329723,28.9125,False
USDCHF,2019-02-10 22:07:00+00:00,2019-02-10 22:36:00+00:00,1,1.00271,0.99968,-0.0031213849774622826,0.12083333333333333,False
USDJPY,2019-02-11 08:47:00+00:00,2019-02-15 00:55:00+00:00,1,110.045,110.393,0.0030986337841951705,22.033333333333335,False
USDCHF,2019-02-11 09:46:00+00:00,2019-02-15 18:54:00+00:00,1,1.00271,1.00446,0.0016454585344445327,26.283333333333335,False
EURUSD,2019-02-13 17:25:00+00:00,2019-02-18 10:57:00+00:00,-1,1.1276,1.13296,-0.004806796917264542,28.383333333333333,False
USDCAD,2019-02-14 14:19:00+00:00,2019-02-18 14:04:00+00:00,1,1.33227,1.32289,-0.0071303656001141524,23.9375,False
GBPUSD,2019-02-19 14:46:00+00:00,2019-03-01 16:20:00+00:00,1,1.29736,1.3213,0.018382848840569954,60.391666666666666,False
AUDUSD,2019-02-19 17:26:00+00:00,2019-02-21 05:29:00+00:00,1,0.71578,0.71064,-0.007292336062138527,9.0125,False
NZDUSD,2019-02-19 18:24:00+00:00,2019-02-21 06:01:00+00:00,1,0.68841,0.68179,-0.00981873111782472,8.904166666666667,False
USDCAD,2019-02-20 01:41:00+00:00,2019-02-26 13:46:00+00:00,-1,1.3198,1.32348,-0.0028793550244743684,39.020833333333336,False
EURUSD,2019-02-20 09:21:00+00:00,2019-02-22 20:13:00+00:00,1,1.13561,1.13338,-0.0020164840970728903,14.716666666666667,False
USDCHF,2019-02-20 16:09:00+00:00,2019-02-26 15:00:00+00:00,-1,0.99933,1.00128,-0.0020514770634857057,35.7125,False
EURUSD,2019-02-25 07:01:00+00:00,2019-03-01 19:14:00+00:00,1,1.13511,1.13589,0.0006342829959300467,27.054166666666667,False
NZDUSD,2019-02-25 10:02:00+00:00,2019-02-27 16:32:00+00:00,1,0.68841,0.68372,-0.007015454334185489,13.625,False
AUDUSD,2019-02-25 10:40:00+00:00,2019-02-28 06:16:00+00:00,1,0.7173,0.71393,-0.004809434856553607,16.9,False
USDJPY,2019-02-25 16:59:00+00:00,2019-02-26 19:09:00+00:00,1,111.071,110.624,-0.004087346780764278,6.541666666666667,False
USDCHF,2019-02-27 08:14:00+00:00,2019-02-27 16:31:00+00:00,-1,0.99872,1.00071,-0.002092783401924596,2.0708333333333333,False
USDCHF,2019-02-28 08:25:00+00:00,2019-03-04 08:15:00+00:00,-1,0.99649,1.00113,-0.004756934687487645,23.958333333333332,False
USDJPY,2019-02-28 14:35:00+00:00,2019-03-06 14:31:00+00:00,1,111.135,111.74,0.005380673663941682,35.983333333333334,False
USDCAD,2019-03-01 16:13:00+00:00,2019-03-11 16:57:00+00:00,1,1.32618,1.34107,0.011136747496682586,60.18333333333333,False
AUDUSD,2019-03-01 16:47:00+00:00,2019-03-11 07:52:00+00:00,-1,0.70791,0.70474,0.0043652083009591116,57.770833333333336,False
USDCHF,2019-03-04 08:33:00+00:00,2019-03-12 16:19:00+00:00,1,1.00181,1.00729,0.005370011778092376,49.94166666666667,False
EURUSD,2019-03-04 11:52:00+00:00,2019-03-12 16:00:00+00:00,-1,1.13319,1.12763,0.0048536835045360415,49.03333333333333,False
