instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
XAUUSD,2020-02-28 18:29:00+00:00,2020-03-05 20:00:00+00:00,-1,1563.295,1671.675,-0.06959269910018263,36.37916666666667,False
XAUUSD,2020-03-06 09:38:00+00:00,2020-03-12 13:37:00+00:00,1,1682.195,1591.895,-0.05391123963159661,36.99583333333333,False
XAUUSD,2020-03-12 14:11:00+00:00,2020-03-24 12:00:00+00:00,-1,1583.098,1599.288,-0.01048077639873204,71.45416666666667,False
XAUUSD,2020-04-06 07:40:00+00:00,2020-05-26 12:46:00+00:00,1,1630.105,1724.445,0.05762111997448316,301.275,False
XAUUSD,2020-06-03 14:03:00+00:00,2020-06-11 14:07:00+00:00,-1,1700.845,1741.638,-0.02422198636399718,48.016666666666666,False
XAUUSD,2020-06-12 13:44:00+00:00,2020-08-11 13:07:00+00:00,1,1741.638,1948.598,0.11858737724174118,359.84583333333336,False
XAUUSD,2020-09-08 10:06:00+00:00,2020-09-14 13:57:00+00:00,-1,1915.918,1958.995,-0.022694885155330843,36.9625,False
XAUUSD,2020-09-21 13:24:00+00:00,2020-10-02 06:24:00+00:00,-1,1915.668,1911.518,0.001957746096515198,64.25,False
XAUUSD,2020-10-21 14:35:00+00:00,2020-10-25 22:57:00+00:00,1,1929.618,1891.508,-0.019955249666030683,26.091666666666665,False
XAUUSD,2020-10-28 12:37:00+00:00,2020-11-03 18:25:00+00:00,-1,1879.945,1910.425,-0.01642776014831805,37.45,False
XAUUSD,2020-11-05 12:36:00+00:00,2020-11-09 14:53:00+00:00,1,1925.008,1867.785,-0.029930791893655107,24.570833333333333,False
XAUUSD,2020-11-09 14:54:00+00:00,2020-12-04 00:43:00+00:00,-1,1867.785,1842.475,0.013338080997652092,146.45416666666668,False
XAUUSD,2020-12-17 05:57:00+00:00,2021-01-08 14:42:00+00:00,1,1870.188,1872.768,0.0011655335684359613,134.1875,False
XAUUSD,2021-01-08 17:27:00+00:00,2021-01-20 14:32:00+00:00,-1,1845.305,1862.795,-0.009695925164150604,71.27083333333333,False
XAUUSD,2021-02-04 09:17:00+00:00,2021-03-16 05:48:00+00:00,-1,1810.325,1736.675,0.04046681858987639,239.12916666666666,False
XAUUSD,2021-03-30 12:33:00+00:00,2021-04-06 01:35:00+00:00,-1,1681.558,1735.248,-0.03217042414524458,39.25833333333333,False
XAUUSD,2021-04-08 11:10:00+00:00,2021-04-28 08:00:00+00:00,1,1748.878,1769.328,0.011463182316626241,119.20833333333333,False
XAUUSD,2021-05-03 14:01:00+00:00,2021-06-03 13:11:00+00:00,1,1794.428,1877.348,0.04598167419654642,185.79166666666666,False
XAUUSD,2021-06-14 01:09:00+00:00,2021-07-02 10:40:00+00:00,-1,1869.305,1787.458,0.04357540106093552,110.37916666666666,False
XAUUSD,2021-07-13 12:18:00+00:00,2021-07-19 12:16:00+00:00,1,1813.978,1796.598,-0.009800581861316937,35.99166666666667,False
XAUUSD,2021-07-28 11:51:00+00:00,2021-07-29 05:30:00+00:00,-1,1795.428,1817.628,-0.012588930208307751,4.4125,False
XAUUSD,2021-07-29 15:35:00+00:00,2021-08-06 10:50:00+00:00,1,1830.658,1796.488,-0.018881857577157768,46.8125,False
XAUUSD,2021-08-06 10:51:00+00:00,2021-08-23 11:32:00+00:00,-1,1795.608,1792.758,0.0013645923377860732,102.17083333333333,False
XAUUSD,2021-08-27 15:58:00+00:00,2021-09-07 15:17:00+00:00,1,1813.028,1792.608,-0.011482284632710393,65.82916666666667,False
XAUUSD,2021-09-14 11:50:00+00:00,2021-10-08 12:30:00+00:00,-1,1785.228,1768.688,0.009041874973389702,144.16666666666666,False
XAUUSD,2021-10-08 13:04:00+00:00,2021-11-03 12:41:00+00:00,1,1777.914,1778.018,-0.0001664685166418156,155.90416666666667,False
XAUUSD,2021-11-03 14:20:00+00:00,2021-11-05 13:28:00+00:00,-1,1760.298,1802.874,-0.024416822245125053,11.783333333333333,False
XAUUSD,2021-11-05 15:26:00+00:00,2021-11-22 12:00:00+00:00,1,1808.038,1842.524,0.01885039469361871,101.14166666666667,False
XAUUSD,2021-11-26 16:43:00+00:00,2021-12-13 12:24:00+00:00,-1,1784.485,1789.718,-0.0031570068682975345,100.92083333333333,False
XAUUSD,2021-12-14 14:17:00+00:00,2021-12-16 13:18:00+00:00,-1,1766.498,1789.718,-0.013372601905227837,11.754166666666666,False
XAUUSD,2021-12-17 12:35:00+00:00,2022-01-06 08:27:00+00:00,1,1811.605,1796.898,-0.008338093779407973,118.96666666666667,False
XAUUSD,2022-01-19 15:03:00+00:00,2022-01-27 06:42:00+00:00,1,1829.058,1811.378,-0.009883788946119187,45.9125,False
XAUUSD,2022-01-28 10:52:00+00:00,2022-02-07 19:14:00+00:00,-1,1787.848,1821.828,-0.019231974079908412,62.09166666666667,False
XAUUSD,2022-02-11 18:46:00+00:00,2022-03-15 05:59:00+00:00,1,1851.648,1926.153,0.0400167832349092,188.80416666666667,False
XAUUSD,2022-03-29 08:40:00+00:00,2022-04-08 14:09:00+00:00,-1,1911.578,1944.259,-0.017307408581662097,61.37083333333333,False
XAUUSD,2022-04-11 12:07:00+00:00,2022-04-21 12:00:00+00:00,1,1962.877,1939.696,-0.012012264419582142,59.97083333333333,False
XAUUSD,2022-04-25 04:42:00+00:00,2022-05-22 22:00:00+00:00,-1,1918.853,1853.963,0.03361212267147838,166.325,False
XAUUSD,2022-06-02 14:19:00+00:00,2022-06-10 12:30:00+00:00,1,1869.138,1829.588,-0.021371201997712586,47.545833333333334,False
XAUUSD,2022-06-10 12:31:00+00:00,2022-06-10 16:08:00+00:00,-1,1829.588,1869.718,-0.022154950180060327,0.9041666666666667,False
XAUUSD,2022-06-10 16:09:00+00:00,2022-06-13 13:33:00+00:00,1,1869.718,1834.796,-0.018889598367415106,17.35,False
XAUUSD,2022-06-13 13:47:00+00:00,2022-07-22 13:47:00+00:00,-1,1829.588,1737.334,0.050210234242271085,234.0,False
XAUUSD,2022-07-28 16:00:00+00:00,2022-08-16 12:32:00+00:00,1,1752.974,1773.268,0.011347419024010152,113.13333333333334,False
XAUUSD,2022-08-19 16:00:00+00:00,2022-09-12 09:39:00+00:00,-1,1748.954,1727.124,0.012254439446600172,142.4125,False
XAUUSD,2022-09-15 02:54:00+00:00,2022-09-30 14:37:00+00:00,-1,1693.284,1675.045,0.010536393941470087,92.92916666666666,False
XAUUSD,2022-10-20 19:23:00+00:00,2022-10-26 07:02:00+00:00,-1,1626.037,1666.948,-0.025409066222505793,32.9125,False
XAUUSD,2022-11-03 09:29:00+00:00,2022-11-04 14:12:00+00:00,-1,1621.498,1670.748,-0.03062361145205884,7.179166666666666,False
XAUUSD,2022-11-04 16:00:00+00:00,2022-11-23 04:03:00+00:00,1,1671.068,1735.228,0.03815067362026925,111.0125,False
XAUUSD,2022-12-01 06:52:00+00:00,2023-01-31 08:14:00+00:00,1,1783.358,1908.045,0.06968486586923439,366.34166666666664,False
XAUUSD,2023-02-01 20:33:00+00:00,2023-02-03 13:30:00+00:00,1,1948.175,1904.105,-0.022824148328735472,10.2375,False
XAUUSD,2023-02-03 13:48:00+00:00,2023-03-03 06:28:00+00:00,-1,1885.008,1841.965,0.022624585634186626,166.16666666666666,False
XAUUSD,2023-03-10 14:38:00+00:00,2023-04-17 14:31:00+00:00,1,1856.155,1988.575,0.07111786269328868,227.97083333333333,False
XAUUSD,2023-05-03 22:00:00+00:00,2023-05-16 06:35:00+00:00,1,2044.985,2004.684,-0.019900889161616142,74.14583333333333,False
XAUUSD,2023-05-17 13:56:00+00:00,2023-06-01 15:36:00+00:00,-1,1977.485,1981.815,-0.0023921690601002112,90.41666666666667,False
XAUUSD,2023-06-05 07:52:00+00:00,2023-06-16 12:10:00+00:00,-1,1939.304,1966.664,-0.01431589022558872,67.075,False
XAUUSD,2023-06-21 12:22:00+00:00,2023-07-05 13:17:00+00:00,-1,1928.415,1931.265,-0.001685496689943926,84.22916666666667,False
XAUUSD,2023-07-06 12:31:00+00:00,2023-07-07 14:18:00+00:00,-1,1905.185,1928.405,-0.012399047761530993,6.445833333333334,False
XAUUSD,2023-07-12 13:29:00+00:00,2023-07-25 14:00:00+00:00,1,1951.275,1952.025,0.00017935151616077505,78.12916666666666,False
XAUUSD,2023-08-03 04:42:00+00:00,2023-08-23 13:45:00+00:00,-1,1934.575,1914.375,0.010235864297253611,122.2625,False
XAUUSD,2023-08-29 15:41:00+00:00,2023-09-10 23:04:00+00:00,1,1936.605,1916.615,-0.010527647336722179,73.84583333333333,False
XAUUSD,2023-09-14 12:30:00+00:00,2023-09-15 16:00:00+00:00,-1,1903.215,1926.525,-0.012459176622359921,6.875,False
XAUUSD,2023-09-20 15:17:00+00:00,2023-09-26 12:38:00+00:00,1,1945.555,1907.885,-0.019565669881357217,35.3375,False
XAUUSD,2023-09-26 12:39:00+00:00,2023-10-11 08:20:00+00:00,-1,1905.795,1869.328,0.018926896848490894,88.92083333333333,False
XAUUSD,2023-10-13 17:01:00+00:00,2023-11-06 23:35:00+00:00,1,1927.915,1977.005,0.025252643125539764,145.64166666666668,False
XAUUSD,2023-11-09 12:56:00+00:00,2023-11-16 16:00:00+00:00,-1,1945.125,1984.768,-0.020588454567656914,42.766666666666666,False
XAUUSD,2023-11-21 13:32:00+00:00,2023-12-08 13:35:00+00:00,1,1999.825,2015.105,0.007439907001162371,102.0125,False
XAUUSD,2023-12-13 02:08:00+00:00,2023-12-14 16:00:00+00:00,-1,1978.365,2040.215,-0.03146855798176593,9.466666666666667,False
XAUUSD,2023-12-27 14:35:00+00:00,2024-01-03 14:37:00+00:00,1,2070.775,2032.115,-0.01886068156303189,42.00833333333333,False
XAUUSD,2024-01-11 16:24:00+00:00,2024-01-15 08:40:00+00:00,-1,2019.958,2057.305,-0.018688872627314567,22.066666666666666,False
XAUUSD,2024-01-17 05:17:00+00:00,2024-01-29 07:34:00+00:00,-1,2019.958,2033.305,-0.006806260948093817,72.57083333333334,False
XAUUSD,2024-02-01 16:10:00+00:00,2024-02-12 14:15:00+00:00,1,2057.305,2017.675,-0.019455602781038084,65.52083333333333,False
XAUUSD,2024-02-12 15:53:00+00:00,2024-02-21 13:05:00+00:00,-1,2012.115,2030.435,-0.009304568035925985,53.3,False
XAUUSD,2024-02-27 08:36:00+00:00,2024-04-22 16:48:00+00:00,1,2038.235,2329.625,0.1427516697858897,332.05,False
XAUUSD,2024-04-30 14:09:00+00:00,2024-05-09 14:23:00+00:00,-1,2302.035,2337.695,-0.015665762315717653,54.05833333333333,False
XAUUSD,2024-05-15 08:44:00+00:00,2024-05-23 17:29:00+00:00,1,2372.075,2335.778,-0.015469117197626558,50.1875,False
XAUUSD,2024-05-31 16:00:00+00:00,2024-06-06 01:10:00+00:00,-1,2329.925,2360.188,-0.013161639249267425,32.291666666666664,False
XAUUSD,2024-06-07 12:30:00+00:00,2024-06-20 01:34:00+00:00,-1,2321.285,2335.475,-0.00628585338322366,75.26666666666667,False
XAUUSD,2024-07-05 06:08:00+00:00,2024-07-25 01:27:00+00:00,1,2366.158,2386.168,0.008286996304025296,118.82916666666667,False
XAUUSD,2024-07-25 17:28:00+00:00,2024-07-31 06:34:00+00:00,-1,2354.218,2424.668,-0.03009747589015883,33.275,False
XAUUSD,2024-08-02 12:30:00+00:00,2024-09-03 13:40:00+00:00,1,2474.115,2481.768,0.0029313163441198054,192.29166666666666,False
XAUUSD,2024-09-06 12:31:00+00:00,2024-10-08 08:19:00+00:00,1,2526.425,2630.835,0.04116558650373525,190.95,False
XAUUSD,2024-10-16 13:00:00+00:00,2024-11-06 06:26:00+00:00,1,2682.665,2724.068,0.015283288573968656,124.35833333333333,False
XAUUSD,2024-11-06 20:42:00+00:00,2024-11-21 08:35:00+00:00,-1,2660.345,2669.455,-0.003574993092481712,86.97083333333333,False
XAUUSD,2024-12-11 17:06:00+00:00,2024-12-18 19:00:00+00:00,1,2719.725,2632.664,-0.03215566605696829,42.475,False
XAUUSD,2024-12-18 19:03:00+00:00,2025-01-02 08:07:00+00:00,-1,2627.985,2636.304,-0.0033180035657405745,87.26666666666667,False
XAUUSD,2025-01-08 14:03:00+00:00,2025-02-27 04:53:00+00:00,1,2663.385,2898.275,0.08803548600851863,297.7083333333333,False
XAUUSD,2025-02-28 13:55:00+00:00,2025-03-11 13:45:00+00:00,-1,2850.465,2920.995,-0.024885405392129984,65.95833333333333,False
XAUUSD,2025-03-13 13:36:00+00:00,2025-04-04 17:30:00+00:00,1,2949.795,3015.775,0.0222305461534682,132.975,False
XAUUSD,2025-04-06 23:28:00+00:00,2025-04-10 15:15:00+00:00,-1,2983.775,3162.475,-0.060028656896508194,21.945833333333333,False
XAUUSD,2025-04-10 15:18:00+00:00,2025-04-30 08:27:00+00:00,1,3162.475,3280.045,0.037047752298291936,118.2875,False
XAUUSD,2025-05-14 12:36:00+00:00,2025-05-21 23:28:00+00:00,-1,3205.155,3323.345,-0.03700207959238093,44.71666666666667,False
XAUUSD,2025-06-02 12:22:00+00:00,2025-06-23 23:34:00+00:00,1,3361.435,3345.925,-0.004732816025534992,128.8,False
XAUUSD,2025-06-24 12:32:00+00:00,2025-07-11 13:19:00+00:00,-1,3307.305,3358.045,-0.015463675934087328,102.19583333333334,False
XAUUSD,2025-07-16 15:30:00+00:00,2025-07-27 22:00:00+00:00,1,3371.725,3316.938,-0.016366615508945026,67.625,False
XAUUSD,2025-07-30 18:50:00+00:00,2025-08-05 13:35:00+00:00,-1,3284.698,3377.198,-0.028284383184279494,34.6875,False
XAUUSD,2025-08-28 11:25:00+00:00,2025-10-27 08:55:00+00:00,1,3401.755,4027.405,0.1837913787807306,359.375,False
XAUUSD,2025-10-28 07:31:00+00:00,2025-11-10 01:20:00+00:00,-1,3929.375,4036.345,-0.027326347133940186,76.45416666666667,False
XAUUSD,2025-11-12 16:00:00+00:00,2025-12-29 15:22:00+00:00,1,4181.109,4307.695,0.03017858761454839,281.84166666666664,False
XAUUSD,2026-01-12 00:05:00+00:00,2026-01-30 18:20:00+00:00,1,4546.245,4737.215,0.041916266445541694,112.5625,False
XAUUSD,2026-02-02 06:23:00+00:00,2026-02-11 12:00:00+00:00,-1,4469.935,5112.065,-0.14375125147240245,55.40416666666667,False
XAUUSD,2026-02-23 14:30:00+00:00,2026-03-05 13:23:00+00:00,1,5166.415,5095.098,-0.013880848485904096,59.72083333333333,False
XAUUSD,2026-03-15 23:20:00+00:00,2026-04-01 06:24:00+00:00,-1,4987.445,4706.005,0.05635175332272627,97.76666666666667,False
XAUUSD,2026-04-14 17:10:00+00:00,2026-04-21 19:44:00+00:00,1,4832.958,4671.155,-0.03356045881388514,42.641666666666666,False
XAUUSD,2026-04-28 05:36:00+00:00,2026-05-07 06:31:00+00:00,-1,4640.215,4723.925,-0.01812709657188601,54.229166666666664,False
XAUUSD,2026-05-15 13:45:00+00:00,2026-05-29 15:03:00+00:00,-1,4517.585,4570.715,-0.011849775921246416,84.325,False
XAUUSD,2026-06-05 13:59:00+00:00,2026-06-10 07:18:00+00:00,-1,4374.515,4198.855,0.04006570171558315,28.329166666666666,True
